%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.torques0.timeStamp,field.torques0.joint_uri,field.torques0.unit,field.torques0.value,field.torques1.timeStamp,field.torques1.joint_uri,field.torques1.unit,field.torques1.value,field.torques2.timeStamp,field.torques2.joint_uri,field.torques2.unit,field.torques2.value
1578500829734221866,,,0.0,0,arm_joint_2,N m,-5.05000827035,0,arm_joint_3,N m,-2.74415167784,0,arm_joint_4,N m,-0.988368311758
1578500829735226541,,,0.0,0,arm_joint_2,N m,-5.03280111493,0,arm_joint_3,N m,-2.75209378218,0,arm_joint_4,N m,-0.987738398906
1578500829736231312,,,0.0,0,arm_joint_2,N m,-5.03280111493,0,arm_joint_3,N m,-2.75209378218,0,arm_joint_4,N m,-0.987738398906
1578500829737238809,,,0.0,0,arm_joint_2,N m,-5.04936646313,0,arm_joint_3,N m,-2.73641836739,0,arm_joint_4,N m,-0.986186800541
1578500829738215029,,,0.0,0,arm_joint_2,N m,-5.04936646313,0,arm_joint_3,N m,-2.73641836739,0,arm_joint_4,N m,-0.986186800541
1578500829739194650,,,0.0,0,arm_joint_2,N m,-5.05180155633,0,arm_joint_3,N m,-2.73057781433,0,arm_joint_4,N m,-0.984537306264
1578500829740214917,,,0.0,0,arm_joint_2,N m,-5.05180155633,0,arm_joint_3,N m,-2.73057781433,0,arm_joint_4,N m,-0.984537306264
1578500829741222823,,,0.0,0,arm_joint_2,N m,-5.03063935372,0,arm_joint_3,N m,-2.73617617879,0,arm_joint_4,N m,-0.985471563429
1578500829742234050,,,0.0,0,arm_joint_2,N m,-5.03063935372,0,arm_joint_3,N m,-2.73617617879,0,arm_joint_4,N m,-0.985471563429
1578500829743227580,,,0.0,0,arm_joint_2,N m,-5.03840030869,0,arm_joint_3,N m,-2.72308715287,0,arm_joint_4,N m,-0.98473983901
1578500829744223472,,,0.0,0,arm_joint_2,N m,-5.04626682298,0,arm_joint_3,N m,-2.72990370385,0,arm_joint_4,N m,-0.981227382133
1578500829745227085,,,0.0,0,arm_joint_2,N m,-5.04149734824,0,arm_joint_3,N m,-2.71715986788,0,arm_joint_4,N m,-0.9830515653
1578500829746218365,,,0.0,0,arm_joint_2,N m,-5.01071626893,0,arm_joint_3,N m,-2.72510388415,0,arm_joint_4,N m,-0.982579040393
1578500829747223313,,,0.0,0,arm_joint_2,N m,-5.03257412958,0,arm_joint_3,N m,-2.72227453903,0,arm_joint_4,N m,-0.981500261929
1578500829748218443,,,0.0,0,arm_joint_2,N m,-5.02760929472,0,arm_joint_3,N m,-2.71958004978,0,arm_joint_4,N m,-0.980783625146
1578500829749203689,,,0.0,0,arm_joint_2,N m,-5.02270385665,0,arm_joint_3,N m,-2.71690704672,0,arm_joint_4,N m,-0.980069385795
1578500829750221607,,,0.0,0,arm_joint_2,N m,-5.02915386133,0,arm_joint_3,N m,-2.71325287851,0,arm_joint_4,N m,-0.978886526998
1578500829751227329,,,0.0,0,arm_joint_2,N m,-5.01065492091,0,arm_joint_3,N m,-2.71056465809,0,arm_joint_4,N m,-0.978338115451
1578500829752222823,,,0.0,0,arm_joint_2,N m,-5.0204040956,0,arm_joint_3,N m,-2.71803428326,0,arm_joint_4,N m,-0.979576581319
1578500829753229394,,,0.0,0,arm_joint_2,N m,-5.002218662,0,arm_joint_3,N m,-2.71547745759,0,arm_joint_4,N m,-0.979035208676
1578500829754230959,,,0.0,0,arm_joint_2,N m,-5.002218662,0,arm_joint_3,N m,-2.71547745759,0,arm_joint_4,N m,-0.979035208676
1578500829755231212,,,0.0,0,arm_joint_2,N m,-5.01896417007,0,arm_joint_3,N m,-2.70976475629,0,arm_joint_4,N m,-0.977200724719
1578500829756229406,,,0.0,0,arm_joint_2,N m,-5.01896417007,0,arm_joint_3,N m,-2.70976475629,0,arm_joint_4,N m,-0.977200724719
1578500829757225195,,,0.0,0,arm_joint_2,N m,-5.02136504857,0,arm_joint_3,N m,-2.69372954377,0,arm_joint_4,N m,-0.975660897387
1578500829758231570,,,0.0,0,arm_joint_2,N m,-5.02136504857,0,arm_joint_3,N m,-2.69372954377,0,arm_joint_4,N m,-0.975660897387
1578500829759243677,,,0.0,0,arm_joint_2,N m,-4.99221322462,0,arm_joint_3,N m,-2.69201942744,0,arm_joint_4,N m,-0.98226260505
1578500829760220922,,,0.0,0,arm_joint_2,N m,-4.9870786732,0,arm_joint_3,N m,-2.69929108729,0,arm_joint_4,N m,-0.983606458711
1578500829761216250,,,0.0,0,arm_joint_2,N m,-5.00655807528,0,arm_joint_3,N m,-2.69539319024,0,arm_joint_4,N m,-0.977623612678
1578500829762232302,,,0.0,0,arm_joint_2,N m,-5.00172779119,0,arm_joint_3,N m,-2.69269414964,0,arm_joint_4,N m,-0.976872182599
1578500829763238204,,,0.0,0,arm_joint_2,N m,-4.92883379606,0,arm_joint_3,N m,-2.69001983068,0,arm_joint_4,N m,-0.974671748726
1578500829764235658,,,0.0,0,arm_joint_2,N m,-4.97329771859,0,arm_joint_3,N m,-2.69507312068,0,arm_joint_4,N m,-0.963293451036
1578500829765243897,,,0.0,0,arm_joint_2,N m,-4.98357874363,0,arm_joint_3,N m,-2.68286546802,0,arm_joint_4,N m,-0.969673106796
1578500829766226802,,,0.0,0,arm_joint_2,N m,-4.9394388165,0,arm_joint_3,N m,-2.68076214393,0,arm_joint_4,N m,-0.971870938434
1578500829767241527,,,0.0,0,arm_joint_2,N m,-4.98752068759,0,arm_joint_3,N m,-2.67735402019,0,arm_joint_4,N m,-0.970157335026
1578500829768252837,,,0.0,0,arm_joint_2,N m,-4.98243294618,0,arm_joint_3,N m,-2.66445991424,0,arm_joint_4,N m,-0.971908355531
1578500829769226922,,,0.0,0,arm_joint_2,N m,-4.96247687972,0,arm_joint_3,N m,-2.68130640264,0,arm_joint_4,N m,-0.968457461958
1578500829770232283,,,0.0,0,arm_joint_2,N m,-4.96247687972,0,arm_joint_3,N m,-2.68130640264,0,arm_joint_4,N m,-0.968457461958
1578500829771252455,,,0.0,0,arm_joint_2,N m,-4.97970749507,0,arm_joint_3,N m,-2.67563296781,0,arm_joint_4,N m,-0.968828649053
1578500829772230688,,,0.0,0,arm_joint_2,N m,-4.97970749507,0,arm_joint_3,N m,-2.67563296781,0,arm_joint_4,N m,-0.968828649053
1578500829773231801,,,0.0,0,arm_joint_2,N m,-4.95596173088,0,arm_joint_3,N m,-2.66962008832,0,arm_joint_4,N m,-0.969656027956
1578500829774229734,,,0.0,0,arm_joint_2,N m,-4.95596173088,0,arm_joint_3,N m,-2.66962008832,0,arm_joint_4,N m,-0.969656027956
1578500829775234491,,,0.0,0,arm_joint_2,N m,-4.97704503136,0,arm_joint_3,N m,-2.67640068663,0,arm_joint_4,N m,-0.965865223122
1578500829776249546,,,0.0,0,arm_joint_2,N m,-4.95842302128,0,arm_joint_3,N m,-2.66340349149,0,arm_joint_4,N m,-0.96761967356
1578500829777239185,,,0.0,0,arm_joint_2,N m,-4.9374955328,0,arm_joint_3,N m,-2.65967398,0,arm_joint_4,N m,-0.96217722616
1578500829778220970,,,0.0,0,arm_joint_2,N m,-4.94645000933,0,arm_joint_3,N m,-2.65699447936,0,arm_joint_4,N m,-0.963550777505
1578500829779226132,,,0.0,0,arm_joint_2,N m,-4.95351276585,0,arm_joint_3,N m,-2.65353229266,0,arm_joint_4,N m,-0.964765975806
1578500829780233401,,,0.0,0,arm_joint_2,N m,-4.96116587631,0,arm_joint_3,N m,-2.65027814978,0,arm_joint_4,N m,-0.963681549583
1578500829781234825,,,0.0,0,arm_joint_2,N m,-4.94173308198,0,arm_joint_3,N m,-2.64680013631,0,arm_joint_4,N m,-0.962914033163
1578500829782213478,,,0.0,0,arm_joint_2,N m,-4.8963348398,0,arm_joint_3,N m,-2.6441617917,0,arm_joint_4,N m,-0.962664584043
1578500829783278110,,,0.0,0,arm_joint_2,N m,-4.94429364596,0,arm_joint_3,N m,-2.6406812188,0,arm_joint_4,N m,-0.961014695871
1578500829784233766,,,0.0,0,arm_joint_2,N m,-4.95353332573,0,arm_joint_3,N m,-2.64801035631,0,arm_joint_4,N m,-0.961976636783
1578500829785230879,,,0.0,0,arm_joint_2,N m,-4.90622088986,0,arm_joint_3,N m,-2.63456847444,0,arm_joint_4,N m,-0.959490423004
1578500829786243290,,,0.0,0,arm_joint_2,N m,-4.90622088986,0,arm_joint_3,N m,-2.63456847444,0,arm_joint_4,N m,-0.959490423004
1578500829787235375,,,0.0,0,arm_joint_2,N m,-4.92159026513,0,arm_joint_3,N m,-2.63810838704,0,arm_joint_4,N m,-0.95938978454
1578500829788248986,,,0.0,0,arm_joint_2,N m,-4.92159026513,0,arm_joint_3,N m,-2.63810838704,0,arm_joint_4,N m,-0.95938978454
1578500829789231276,,,0.0,0,arm_joint_2,N m,-4.90899296874,0,arm_joint_3,N m,-2.62095225711,0,arm_joint_4,N m,-0.957662088028
1578500829790230613,,,0.0,0,arm_joint_2,N m,-4.90899296874,0,arm_joint_3,N m,-2.62095225711,0,arm_joint_4,N m,-0.957662088028
1578500829791235196,,,0.0,0,arm_joint_2,N m,-4.87162160323,0,arm_joint_3,N m,-2.62517376073,0,arm_joint_4,N m,-0.95606164932
1578500829792232468,,,0.0,0,arm_joint_2,N m,-4.87162160323,0,arm_joint_3,N m,-2.62517376073,0,arm_joint_4,N m,-0.95606164932
1578500829793213206,,,0.0,0,arm_joint_2,N m,-4.9193075915,0,arm_joint_3,N m,-2.62152439605,0,arm_joint_4,N m,-0.954344926558
1578500829794238017,,,0.0,0,arm_joint_2,N m,-4.9133059973,0,arm_joint_3,N m,-2.61812448114,0,arm_joint_4,N m,-0.953242258473
1578500829795236865,,,0.0,0,arm_joint_2,N m,-4.8817279329,0,arm_joint_3,N m,-2.62552749395,0,arm_joint_4,N m,-0.952557889298
1578500829796224229,,,0.0,0,arm_joint_2,N m,-4.88545247579,0,arm_joint_3,N m,-2.61060241532,0,arm_joint_4,N m,-0.949037818491
1578500829797237407,,,0.0,0,arm_joint_2,N m,-4.89488557521,0,arm_joint_3,N m,-2.61805818888,0,arm_joint_4,N m,-0.950158091978
1578500829798197870,,,0.0,0,arm_joint_2,N m,-4.89015232103,0,arm_joint_3,N m,-2.61527703583,0,arm_joint_4,N m,-0.951630295563
1578500829799234107,,,0.0,0,arm_joint_2,N m,-4.85302952969,0,arm_joint_3,N m,-2.56992045182,0,arm_joint_4,N m,-0.949238191254
1578500829800216915,,,0.0,0,arm_joint_2,N m,-4.8639946909,0,arm_joint_3,N m,-2.59814628416,0,arm_joint_4,N m,-0.950038699091
1578500829801232387,,,0.0,0,arm_joint_2,N m,-4.84373067358,0,arm_joint_3,N m,-2.5945747435,0,arm_joint_4,N m,-0.946883449732
1578500829802217659,,,0.0,0,arm_joint_2,N m,-4.84373067358,0,arm_joint_3,N m,-2.5945747435,0,arm_joint_4,N m,-0.946883449732
1578500829803251452,,,0.0,0,arm_joint_2,N m,-4.8609367134,0,arm_joint_3,N m,-2.60857092354,0,arm_joint_4,N m,-0.946407529199
1578500829804218070,,,0.0,0,arm_joint_2,N m,-4.8609367134,0,arm_joint_3,N m,-2.60857092354,0,arm_joint_4,N m,-0.946407529199
1578500829805204145,,,0.0,0,arm_joint_2,N m,-4.84441387119,0,arm_joint_3,N m,-2.5800247591,0,arm_joint_4,N m,-0.942254847511
1578500829806232585,,,0.0,0,arm_joint_2,N m,-4.84441387119,0,arm_joint_3,N m,-2.5800247591,0,arm_joint_4,N m,-0.942254847511
1578500829807233439,,,0.0,0,arm_joint_2,N m,-4.82392060595,0,arm_joint_3,N m,-2.57510511322,0,arm_joint_4,N m,-0.943151401352
1578500829808230817,,,0.0,0,arm_joint_2,N m,-4.82392060595,0,arm_joint_3,N m,-2.57510511322,0,arm_joint_4,N m,-0.943151401352
1578500829809231444,,,0.0,0,arm_joint_2,N m,-4.85561372748,0,arm_joint_3,N m,-2.5805141494,0,arm_joint_4,N m,-0.943470368785
1578500829810225634,,,0.0,0,arm_joint_2,N m,-4.83537465465,0,arm_joint_3,N m,-2.56686105223,0,arm_joint_4,N m,-0.942841743888
1578500829811254184,,,0.0,0,arm_joint_2,N m,-4.83106472154,0,arm_joint_3,N m,-2.5842760738,0,arm_joint_4,N m,-0.9415189087
1578500829812249341,,,0.0,0,arm_joint_2,N m,-4.81137318884,0,arm_joint_3,N m,-2.58077111451,0,arm_joint_4,N m,-0.940515237423
1578500829813233063,,,0.0,0,arm_joint_2,N m,-4.81483363982,0,arm_joint_3,N m,-2.56568783657,0,arm_joint_4,N m,-0.9369163077
1578500829814230191,,,0.0,0,arm_joint_2,N m,-4.83563183927,0,arm_joint_3,N m,-2.55203508493,0,arm_joint_4,N m,-0.938058563279
1578500829815207095,,,0.0,0,arm_joint_2,N m,-4.8187547744,0,arm_joint_3,N m,-2.56988160155,0,arm_joint_4,N m,-0.939314404949
1578500829816227119,,,0.0,0,arm_joint_2,N m,-4.81081453753,0,arm_joint_3,N m,-2.55569197883,0,arm_joint_4,N m,-0.936068651331
1578500829817231696,,,0.0,0,arm_joint_2,N m,-4.80578644364,0,arm_joint_3,N m,-2.55267737257,0,arm_joint_4,N m,-0.937455322957
1578500829818227537,,,0.0,0,arm_joint_2,N m,-4.73144070981,0,arm_joint_3,N m,-2.54887844119,0,arm_joint_4,N m,-0.934910503929
1578500829819231568,,,0.0,0,arm_joint_2,N m,-4.80644084036,0,arm_joint_3,N m,-2.54517186277,0,arm_joint_4,N m,-0.935091857757
1578500829820231771,,,0.0,0,arm_joint_2,N m,-4.80644084036,0,arm_joint_3,N m,-2.54517186277,0,arm_joint_4,N m,-0.935091857757
1578500829821254080,,,0.0,0,arm_joint_2,N m,-4.80593751934,0,arm_joint_3,N m,-2.53745592497,0,arm_joint_4,N m,-0.930192236193
1578500829822250410,,,0.0,0,arm_joint_2,N m,-4.80593751934,0,arm_joint_3,N m,-2.53745592497,0,arm_joint_4,N m,-0.930192236193
1578500829823233373,,,0.0,0,arm_joint_2,N m,-4.778160042,0,arm_joint_3,N m,-2.51972861599,0,arm_joint_4,N m,-0.930669190592
1578500829824232434,,,0.0,0,arm_joint_2,N m,-4.778160042,0,arm_joint_3,N m,-2.51972861599,0,arm_joint_4,N m,-0.930669190592
1578500829825193948,,,0.0,0,arm_joint_2,N m,-4.78692991923,0,arm_joint_3,N m,-2.53691900709,0,arm_joint_4,N m,-0.929099479499
1578500829826233186,,,0.0,0,arm_joint_2,N m,-4.71394987668,0,arm_joint_3,N m,-2.53394910159,0,arm_joint_4,N m,-0.929050374544
1578500829827235160,,,0.0,0,arm_joint_2,N m,-4.76021482096,0,arm_joint_3,N m,-2.52926473233,0,arm_joint_4,N m,-0.92703300914
1578500829828237201,,,0.0,0,arm_joint_2,N m,-4.81148955733,0,arm_joint_3,N m,-2.53692350658,0,arm_joint_4,N m,-0.932162074429
1578500829829253820,,,0.0,0,arm_joint_2,N m,-4.73563537121,0,arm_joint_3,N m,-2.51274710384,0,arm_joint_4,N m,-0.93003281924
1578500829830227872,,,0.0,0,arm_joint_2,N m,-4.74233621902,0,arm_joint_3,N m,-2.5088457754,0,arm_joint_4,N m,-0.928518083839
1578500829831233067,,,0.0,0,arm_joint_2,N m,-4.74752881394,0,arm_joint_3,N m,-2.49442280028,0,arm_joint_4,N m,-0.92498987856
1578500829832222702,,,0.0,0,arm_joint_2,N m,-4.7514261208,0,arm_joint_3,N m,-2.4794356395,0,arm_joint_4,N m,-0.923672194781
1578500829833222986,,,0.0,0,arm_joint_2,N m,-4.73402235534,0,arm_joint_3,N m,-2.50706452127,0,arm_joint_4,N m,-0.92229458594
1578500829834228210,,,0.0,0,arm_joint_2,N m,-4.74307380315,0,arm_joint_3,N m,-2.50413439407,0,arm_joint_4,N m,-0.925779552733
1578500829835231998,,,0.0,0,arm_joint_2,N m,-4.74976184576,0,arm_joint_3,N m,-2.52001738086,0,arm_joint_4,N m,-0.921571907084
1578500829836235372,,,0.0,0,arm_joint_2,N m,-4.74976184576,0,arm_joint_3,N m,-2.52001738086,0,arm_joint_4,N m,-0.921571907084
1578500829837251458,,,0.0,0,arm_joint_2,N m,-4.69232343958,0,arm_joint_3,N m,-2.48122116527,0,arm_joint_4,N m,-0.915675108846
1578500829838227706,,,0.0,0,arm_joint_2,N m,-4.69232343958,0,arm_joint_3,N m,-2.48122116527,0,arm_joint_4,N m,-0.915675108846
1578500829839231266,,,0.0,0,arm_joint_2,N m,-4.68233652943,0,arm_joint_3,N m,-2.47495604578,0,arm_joint_4,N m,-0.920385814953
1578500829840228396,,,0.0,0,arm_joint_2,N m,-4.68233652943,0,arm_joint_3,N m,-2.47495604578,0,arm_joint_4,N m,-0.920385814953
1578500829841205684,,,0.0,0,arm_joint_2,N m,-4.72047341129,0,arm_joint_3,N m,-2.4963982438,0,arm_joint_4,N m,-0.91179112229
1578500829842231975,,,0.0,0,arm_joint_2,N m,-4.72047341129,0,arm_joint_3,N m,-2.4963982438,0,arm_joint_4,N m,-0.91179112229
1578500829843231361,,,0.0,0,arm_joint_2,N m,-4.70085765105,0,arm_joint_3,N m,-2.482846852,0,arm_joint_4,N m,-0.913423473914
1578500829844228600,,,0.0,0,arm_joint_2,N m,-4.66421408294,0,arm_joint_3,N m,-2.45752327059,0,arm_joint_4,N m,-0.910448033092
1578500829845230251,,,0.0,0,arm_joint_2,N m,-4.71395821392,0,arm_joint_3,N m,-2.46461384232,0,arm_joint_4,N m,-0.913151284825
1578500829846231096,,,0.0,0,arm_joint_2,N m,-4.68053838658,0,arm_joint_3,N m,-2.4610727382,0,arm_joint_4,N m,-0.912389350018
1578500829847222608,,,0.0,0,arm_joint_2,N m,-4.67268270113,0,arm_joint_3,N m,-2.45674592593,0,arm_joint_4,N m,-0.908610143494
1578500829848202357,,,0.0,0,arm_joint_2,N m,-4.66449565983,0,arm_joint_3,N m,-2.43226809123,0,arm_joint_4,N m,-0.907759889645
1578500829849196371,,,0.0,0,arm_joint_2,N m,-4.65660498658,0,arm_joint_3,N m,-2.42804002735,0,arm_joint_4,N m,-0.908806178441
1578500829850226972,,,0.0,0,arm_joint_2,N m,-4.66416723054,0,arm_joint_3,N m,-2.434574775,0,arm_joint_4,N m,-0.907279315005
1578500829851232495,,,0.0,0,arm_joint_2,N m,-4.65875824693,0,arm_joint_3,N m,-2.45135552294,0,arm_joint_4,N m,-0.905735954681
1578500829852231270,,,0.0,0,arm_joint_2,N m,-4.69431486188,0,arm_joint_3,N m,-2.47821788076,0,arm_joint_4,N m,-0.903399590262
1578500829853239275,,,0.0,0,arm_joint_2,N m,-4.63115719341,0,arm_joint_3,N m,-2.44310732588,0,arm_joint_4,N m,-0.903400766123
1578500829854229777,,,0.0,0,arm_joint_2,N m,-4.63115719341,0,arm_joint_3,N m,-2.44310732588,0,arm_joint_4,N m,-0.903400766123
1578500829855232375,,,0.0,0,arm_joint_2,N m,-4.62917088048,0,arm_joint_3,N m,-2.41435861462,0,arm_joint_4,N m,-0.900867258997
1578500829856231680,,,0.0,0,arm_joint_2,N m,-4.62917088048,0,arm_joint_3,N m,-2.41435861462,0,arm_joint_4,N m,-0.900867258997
1578500829857232841,,,0.0,0,arm_joint_2,N m,-4.60496113421,0,arm_joint_3,N m,-2.42800887579,0,arm_joint_4,N m,-0.90074393808
1578500829858233775,,,0.0,0,arm_joint_2,N m,-4.60496113421,0,arm_joint_3,N m,-2.42800887579,0,arm_joint_4,N m,-0.90074393808
1578500829859232406,,,0.0,0,arm_joint_2,N m,-4.60739149579,0,arm_joint_3,N m,-2.41233346685,0,arm_joint_4,N m,-0.8969138576
1578500829860232347,,,0.0,0,arm_joint_2,N m,-4.61272988661,0,arm_joint_3,N m,-2.41800946622,0,arm_joint_4,N m,-0.890590477097
1578500829861230884,,,0.0,0,arm_joint_2,N m,-4.59066540095,0,arm_joint_3,N m,-2.41354108901,0,arm_joint_4,N m,-0.884781694833
1578500829862217828,,,0.0,0,arm_joint_2,N m,-4.60205503992,0,arm_joint_3,N m,-2.41141317801,0,arm_joint_4,N m,-0.895298339333
1578500829863221325,,,0.0,0,arm_joint_2,N m,-4.61201370979,0,arm_joint_3,N m,-2.40833185305,0,arm_joint_4,N m,-0.90328542975
1578500829864230723,,,0.0,0,arm_joint_2,N m,-4.58961489132,0,arm_joint_3,N m,-2.40365132234,0,arm_joint_4,N m,-0.897442174939
1578500829865222849,,,0.0,0,arm_joint_2,N m,-4.56221999912,0,arm_joint_3,N m,-2.38683348812,0,arm_joint_4,N m,-0.881905650006
1578500829866223892,,,0.0,0,arm_joint_2,N m,-4.57068576537,0,arm_joint_3,N m,-2.40368399873,0,arm_joint_4,N m,-0.88714190596
1578500829867220195,,,0.0,0,arm_joint_2,N m,-4.56327068146,0,arm_joint_3,N m,-2.37940889428,0,arm_joint_4,N m,-0.888617266533
1578500829868231884,,,0.0,0,arm_joint_2,N m,-4.54465903765,0,arm_joint_3,N m,-2.39641703633,0,arm_joint_4,N m,-0.887262732066
1578500829869230092,,,0.0,0,arm_joint_2,N m,-4.5362604964,0,arm_joint_3,N m,-2.37176745104,0,arm_joint_4,N m,-0.886324291914
1578500829870248945,,,0.0,0,arm_joint_2,N m,-4.5362604964,0,arm_joint_3,N m,-2.37176745104,0,arm_joint_4,N m,-0.886324291914
1578500829871216566,,,0.0,0,arm_joint_2,N m,-4.54967369878,0,arm_joint_3,N m,-2.37395410373,0,arm_joint_4,N m,-0.883227641695
1578500829872234711,,,0.0,0,arm_joint_2,N m,-4.54967369878,0,arm_joint_3,N m,-2.37395410373,0,arm_joint_4,N m,-0.883227641695
1578500829873238537,,,0.0,0,arm_joint_2,N m,-4.52238434095,0,arm_joint_3,N m,-2.36553044931,0,arm_joint_4,N m,-0.88286090154
1578500829874229969,,,0.0,0,arm_joint_2,N m,-4.52238434095,0,arm_joint_3,N m,-2.36553044931,0,arm_joint_4,N m,-0.88286090154
1578500829875237345,,,0.0,0,arm_joint_2,N m,-4.48795540742,0,arm_joint_3,N m,-2.36148731158,0,arm_joint_4,N m,-0.879582688064
1578500829876228660,,,0.0,0,arm_joint_2,N m,-4.48085032743,0,arm_joint_3,N m,-2.3574782458,0,arm_joint_4,N m,-0.878316658422
1578500829877167229,,,0.0,0,arm_joint_2,N m,-4.53658335454,0,arm_joint_3,N m,-2.35134195834,0,arm_joint_4,N m,-0.873373287986
1578500829878217753,,,0.0,0,arm_joint_2,N m,-4.49047906356,0,arm_joint_3,N m,-2.34798853438,0,arm_joint_4,N m,-0.875039571589
1578500829879205532,,,0.0,0,arm_joint_2,N m,-4.48349805111,0,arm_joint_3,N m,-2.34399465218,0,arm_joint_4,N m,-0.873732970778
1578500829880221366,,,0.0,0,arm_joint_2,N m,-4.50515765653,0,arm_joint_3,N m,-2.34058659362,0,arm_joint_4,N m,-0.876853708638
1578500829881232293,,,0.0,0,arm_joint_2,N m,-4.44283690941,0,arm_joint_3,N m,-2.33620186414,0,arm_joint_4,N m,-0.871508385027
1578500829882201291,,,0.0,0,arm_joint_2,N m,-4.48940913567,0,arm_joint_3,N m,-2.33146820121,0,arm_joint_4,N m,-0.871682757091
1578500829883257314,,,0.0,0,arm_joint_2,N m,-4.4943801399,0,arm_joint_3,N m,-2.33692677722,0,arm_joint_4,N m,-0.865238880822
1578500829884235797,,,0.0,0,arm_joint_2,N m,-4.44811721117,0,arm_joint_3,N m,-2.32324713937,0,arm_joint_4,N m,-0.869154535412
1578500829885226493,,,0.0,0,arm_joint_2,N m,-4.43932910885,0,arm_joint_3,N m,-2.31843298045,0,arm_joint_4,N m,-0.869965660029
1578500829886219298,,,0.0,0,arm_joint_2,N m,-4.45796625244,0,arm_joint_3,N m,-2.31384422944,0,arm_joint_4,N m,-0.865873908086
1578500829887178267,,,0.0,0,arm_joint_2,N m,-4.45014405105,0,arm_joint_3,N m,-2.29942143403,0,arm_joint_4,N m,-0.86470098492
1578500829888225963,,,0.0,0,arm_joint_2,N m,-4.45014405105,0,arm_joint_3,N m,-2.29942143403,0,arm_joint_4,N m,-0.86470098492
1578500829889228083,,,0.0,0,arm_joint_2,N m,-4.41006109166,0,arm_joint_3,N m,-2.30189582886,0,arm_joint_4,N m,-0.862263012786
1578500829890216984,,,0.0,0,arm_joint_2,N m,-4.41006109166,0,arm_joint_3,N m,-2.30189582886,0,arm_joint_4,N m,-0.862263012786
1578500829891248014,,,0.0,0,arm_joint_2,N m,-4.42188057463,0,arm_joint_3,N m,-2.29296475522,0,arm_joint_4,N m,-0.859089585587
1578500829892224292,,,0.0,0,arm_joint_2,N m,-4.42188057463,0,arm_joint_3,N m,-2.29296475522,0,arm_joint_4,N m,-0.859089585587
1578500829893195848,,,0.0,0,arm_joint_2,N m,-4.3879923901,0,arm_joint_3,N m,-2.28903625358,0,arm_joint_4,N m,-0.858102057184
1578500829894205403,,,0.0,0,arm_joint_2,N m,-4.4221040166,0,arm_joint_3,N m,-2.295014334,0,arm_joint_4,N m,-0.858124780219
1578500829895240158,,,0.0,0,arm_joint_2,N m,-4.4241314062,0,arm_joint_3,N m,-2.26894803103,0,arm_joint_4,N m,-0.856633355887
1578500829896222279,,,0.0,0,arm_joint_2,N m,-4.40243737769,0,arm_joint_3,N m,-2.26444623316,0,arm_joint_4,N m,-0.85303275183
1578500829897268892,,,0.0,0,arm_joint_2,N m,-4.37101187532,0,arm_joint_3,N m,-2.28168665585,0,arm_joint_4,N m,-0.854162956853
1578500829898232216,,,0.0,0,arm_joint_2,N m,-4.38897124979,0,arm_joint_3,N m,-2.2565952423,0,arm_joint_4,N m,-0.852712516797
1578500829899229482,,,0.0,0,arm_joint_2,N m,-4.39546496859,0,arm_joint_3,N m,-2.27269391689,0,arm_joint_4,N m,-0.848447018601
1578500829900228392,,,0.0,0,arm_joint_2,N m,-4.3607702516,0,arm_joint_3,N m,-2.26799705226,0,arm_joint_4,N m,-0.847278948405
1578500829901231832,,,0.0,0,arm_joint_2,N m,-4.36766772381,0,arm_joint_3,N m,-2.26403852585,0,arm_joint_4,N m,-0.848095635472
1578500829902220083,,,0.0,0,arm_joint_2,N m,-4.3464718402,0,arm_joint_3,N m,-2.2496746238,0,arm_joint_4,N m,-0.847059389557
1578500829903231800,,,0.0,0,arm_joint_2,N m,-4.33807199676,0,arm_joint_3,N m,-2.2347708353,0,arm_joint_4,N m,-0.845492288016
1578500829904218042,,,0.0,0,arm_joint_2,N m,-4.33807199676,0,arm_joint_3,N m,-2.2347708353,0,arm_joint_4,N m,-0.845492288016
1578500829905230795,,,0.0,0,arm_joint_2,N m,-4.33505548782,0,arm_joint_3,N m,-2.23566689585,0,arm_joint_4,N m,-0.842152476928
1578500829906220727,,,0.0,0,arm_joint_2,N m,-4.33505548782,0,arm_joint_3,N m,-2.23566689585,0,arm_joint_4,N m,-0.842152476928
1578500829907234249,,,0.0,0,arm_joint_2,N m,-4.30703931154,0,arm_joint_3,N m,-2.22730545568,0,arm_joint_4,N m,-0.839487296073
1578500829908219222,,,0.0,0,arm_joint_2,N m,-4.30703931154,0,arm_joint_3,N m,-2.22730545568,0,arm_joint_4,N m,-0.839487296073
1578500829909235179,,,0.0,0,arm_joint_2,N m,-4.27317601665,0,arm_joint_3,N m,-2.22288281959,0,arm_joint_4,N m,-0.840666905445
1578500829910226585,,,0.0,0,arm_joint_2,N m,-4.27317601665,0,arm_joint_3,N m,-2.22288281959,0,arm_joint_4,N m,-0.840666905445
1578500829911252870,,,0.0,0,arm_joint_2,N m,-4.28498004703,0,arm_joint_3,N m,-2.22430162865,0,arm_joint_4,N m,-0.834952623196
1578500829912220158,,,0.0,0,arm_joint_2,N m,-4.27761703197,0,arm_joint_3,N m,-2.22007359821,0,arm_joint_4,N m,-0.833526482283
