kp,ki,zeta
0,0.0979591836734694,0.156617254102494
0.00306122448979592,0.0979591836734694,0.224177160990178
0.00612244897959184,0.0979591836734694,0.291020560318335
0.00918367346938775,0.0979591836734694,0.357185500154478
0.0122448979591837,0.0979591836734694,0.422695447847172
0.0153061224489796,0.0979591836734694,0.487544858668482
0.0183673469387755,0.0979591836734694,0.551670785238722
0.0214285714285714,0.0979591836734694,0.614895264780692
0.0244897959183673,0.0979591836734694,0.67680523342784
0.0275510204081633,0.0979591836734694,0.736496277043133
0.0306122448979592,0.0979591836734694,0.792007656470173
0.0336734693877551,0.0979591836734694,0.823557628872131
0.036734693877551,0.0979591836734694,0.80575700887116
0.0397959183673469,0.0979591836734694,0.786020383551461
0.0428571428571429,0.0979591836734694,0.765180027692393
0.0459183673469388,0.0979591836734694,0.743928122483067
0.0489795918367347,0.0979591836734694,0.722713400497874
0.0520408163265306,0.0979591836734694,0.701791297084412
0.0551020408163265,0.0979591836734694,0.681295579329609
0.0581632653061225,0.0979591836734694,0.661289879156232
0.0612244897959184,0.0979591836734694,0.641798692803338
0.0642857142857143,0.0979591836734694,0.62282497435358
0.0673469387755102,0.0979591836734694,0.604359984931669
0.0704081632653061,0.0979591836734694,0.586388824329875
0.073469387755102,0.0979591836734694,0.568893562523799
0.076530612244898,0.0979591836734694,0.55185502353693
0.0795918367346939,0.0979591836734694,0.535253801635326
0.0826530612244898,0.0979591836734694,0.519070833817835
0.0857142857142857,0.0979591836734694,0.503287712641204
0.0887755102040816,0.0979591836734694,0.487886845766373
0.0918367346938776,0.0979591836734694,0.472851524725926
0.0948979591836735,0.0979591836734694,0.458165940156602
0.0979591836734694,0.0979591836734694,0.443815165942834
0.101020408163265,0.0979591836734694,0.429785125914207
0.104081632653061,0.0979591836734694,0.416062551419896
0.107142857142857,0.0979591836734694,0.402634934853544
0.110204081632653,0.0979591836734694,0.38949048219381
0.113265306122449,0.0979591836734694,0.376618066380623
0.116326530612245,0.0979591836734694,0.364007182562911
0.119387755102041,0.0979591836734694,0.351647905773447
0.122448979591837,0.0979591836734694,0.339530851277061
0.125510204081633,0.0979591836734694,0.327647137656554
0.128571428571429,0.0979591836734694,0.315988352586939
