x_nom,f_nom,x_ki,f_ki,x_kp,f_kp
0.323034432894228,-2.10227938308531,0.338755774511833,1.6315142419342,0.32507460064729,4.14846067826539
0.32274786973106,-2.1304235559318,0.338359219510944,1.54236375517014,0.325302362922912,4.16471832037388
0.322448107438822,-1.9936887897075,0.337777421521778,1.67720460271974,0.325520471407744,4.07376612893794
0.322150797594346,-1.9938743297989,0.337378720737817,1.62841377500835,0.325526455529945,4.12454300956231
0.321863117272102,-1.98687429596385,0.336993079690288,1.74598901218871,0.325755791621118,4.121018424108
0.321572112966679,-1.95809088873923,0.336613707412948,1.79861546438019,0.326088670118781,4.07518887444424
0.321292781817791,-1.8694670193532,0.336205728466033,1.75102681426503,0.326318665565941,4.09234074062734
0.32087070905423,-1.84813964074264,0.335823005135862,1.77497671487504,0.326554370445398,4.07946386424967
0.320573369174574,-1.75358501086768,0.335439417927205,1.82514903784446,0.326769266786912,4.06454257090273
0.320281623323364,-1.59522082914133,0.335048415341919,1.86813938605742,0.327004800864558,4.04927872246906
0.319975208205925,-1.57465737211398,0.33460078180275,1.88471268792593,0.327235059427727,3.99270312764778
0.31968257690742,-1.5716775082422,0.334044999530279,1.9732104100391,0.327477775549963,4.02611274825688
0.319390551690992,-1.58566046102993,0.33362986208937,1.93672302226429,0.327689028344681,4.03289672892452
0.319375156096736,-1.53536702261528,0.333236995323374,2.01128600293585,0.328027410985621,4.05800501238754
0.31884871024328,-1.44090142232374,0.332896056116997,2.0378912775979,0.328248087752974,4.0117507350996
0.31880549164514,-1.42085242610337,0.332777582911154,2.00237748767653,0.328513608733378,3.93142551987207
0.31880549164514,-1.33731303432229,0.332070551998786,2.07931946660833,0.328749396717499,3.94471854757293
0.318162829999522,-1.24126181794358,0.332010759102319,2.18684134651048,0.328990750523592,3.87108670726324
0.317842517407742,-1.16645333944756,0.331597276551354,2.25239015480856,0.328991648363794,3.79648181434593
0.317557175728304,-1.11780029399415,0.331207699148695,2.32245688631051,0.328991648363794,3.77584004150426
