x_nom,v_nom,f_nom,x_ki,v_ki,f_ki,x_kp,v_kp,f_kp
0.299145260553818,-0.177518549679923,-1.3407307735154,0.305516965090789,-0.0783313076349722,-3.03390100087693,0.35116091463094,0.30290227122768,-1.33616621594019
0.298962350108706,-0.175785227905851,-1.47220404664688,0.305442885237162,-0.0753977099026781,-3.07682643953997,0.351453389135336,0.302028556768418,-1.26898527905506
0.298951561478471,-0.174117407843264,-1.51095808496644,0.305369392903353,-0.0724356896867379,-3.03374496860089,0.351764275737489,0.301051902453889,-1.22890439321348
0.298612438704013,-0.172535693545922,-1.48564456420732,0.305295620535927,-0.069462632772975,-3.07494453128407,0.35207552429873,0.300045887304428,-1.19524907736276
0.298592655624241,-0.171046882773123,-1.480185909676,0.305226142896823,-0.0664968731814354,-3.02930397685766,0.352374067496855,0.299089734034198,-1.1972244673222
0.298430064866981,-0.169644171581937,-1.52670071859191,0.305164618206741,-0.063557060273348,-3.03254704413807,0.352674365248185,0.298259702396958,-1.24326410164934
0.298255395333635,-0.168303449561109,-1.5948960758099,0.305106922658217,-0.0606611438985339,-3.00751982497212,0.352675850499501,0.297605985927051,-1.17854253931455
0.298086238608974,-0.166989075655482,-1.70366670860316,0.305055930179356,-0.0578241661042632,-2.99874370369062,0.353026872895702,0.297126931342613,-1.00292923873799
0.297914181364529,-0.165664790504304,-1.71798188776153,0.305041318789724,-0.0550552774728261,-3.0083677785784,0.353294184369915,0.29677182149586,-1.05131802289373
0.297691569005097,-0.164301890533344,-1.73432776011942,0.304943395338588,-0.0523569964599594,-2.97896936476191,0.35360087388,0.29646694358609,-1.09772375543326
0.297515313674234,-0.162885206425535,-1.72636911302532,0.304933341502265,-0.0497279733167874,-2.96084209303034,0.353887583517797,0.296136079992936,-1.18016510189045
0.297357506965217,-0.161413381075373,-1.78619179420594,0.304860378307168,-0.0471656975107164,-2.92108363904676,0.354324347290063,0.29571489117275,-1.2601589422123
0.297187792801682,-0.159892985442589,-1.8423513631398,0.3048129993379,-0.0446680680161364,-2.92763940522737,0.354624719580816,0.29516506076258,-1.21136410774031
0.2970373474249,-0.158333000099867,-1.88508853839004,0.304770581343647,-0.0422347924686413,-2.80643651777419,0.354918932513562,0.294475695294308,-1.2004611665403
0.296878601397014,-0.156742408985338,-1.89272590371162,0.304729658573943,-0.0398671767158021,-2.83476436761155,0.355226716777607,0.293651242959167,-1.20184125722107
0.296723098266769,-0.155129690677358,-1.9649023290981,0.304693384955999,-0.0375666668737296,-2.83647342203194,0.355514265926745,0.292701254780833,-1.23167117173317
0.296559084940158,-0.153503491895938,-2.03071637451823,0.304658142236096,-0.0353340006110825,-2.80497903204832,0.355805008178223,0.291637525710948,-1.20712187994197
0.296419415474409,-0.151874463261614,-2.05525138629169,0.30462589856758,-0.033168928508809,-2.83039306702154,0.356138339014618,0.290475664917863,-1.19004490923457
0.296188699768732,-0.150257452614347,-2.14537437251479,0.304597552822044,-0.0310700539576335,-2.76344010154932,0.356419102211993,0.289237764438831,-1.21382507251531
0.296184489138874,-0.148669745683474,-2.33798499881056,0.304564472868227,-0.0290349400741538,-2.71198316407221,0.356697825382607,0.287950464494185,-1.1310955812843
0.29589769494665,-0.147125801321045,-2.4280928098019,0.304540021400508,-0.0270606012465246,-2.71115160308558,0.356953122401554,0.286640986603609,-1.17317936456851
0.295881955264725,-0.145633622723147,-2.5447209297719,0.30450634158217,-0.0251442706415988,-2.67594651732689,0.357409499957221,0.285339337036777,-1.13372173604995
0.295742368473781,-0.144189954980693,-2.79150179010013,0.30448253128227,-0.0232840896770655,-2.63489010508275,0.357409499957221,0.284078270564802,-1.11314787191899
0.295595471326573,-0.142776428023642,-2.8336523109184,0.304462424235172,-0.0214789987702481,-2.62984122328598,0.357934298731381,0.282883639713936,-1.06985345202153
0.295448345132715,-0.141365023425702,-2.90353957131648,0.304446028898308,-0.0197274212760739,-2.66104954006548,0.357962996629748,0.281764441057725,-1.04848239028529
0.295302741943968,-0.139927010822152,-3.01779768567152,0.304441013149933,-0.0180256087207035,-2.67410061615175,0.358247156236079,0.280703971448889,-1.02581181817397
0.295152900538751,-0.138436808634275,-3.16277029960745,0.304408886128455,-0.0163672778283383,-2.65406538438296,0.35854870198367,0.27965738516439,-0.969550617124422
