i;ii;iii;iv
0.073316;0.05264;-0.023045;-0.013399
0.077316;0.053912;-0.022435;-0.0096786
0.081419;0.055102;-0.021717;-0.0055806
0.085614;0.056205;-0.020904;-0.0011455
0.089888;0.057218;-0.020012;0.0035737
0.09423;0.058139;-0.019058;0.0085158
0.098627;0.058968;-0.01806;0.013617
0.10306;0.059706;-0.017034;0.018815
0.10752;0.060357;-0.015999;0.02405
0.11199;0.06092;-0.014971;0.029265
0.11644;0.061398;-0.013969;0.034405
0.12084;0.061791;-0.013008;0.039418
0.12519;0.062098;-0.012105;0.044258
0.12944;0.062321;-0.011274;0.048888
0.13359;0.06246;-0.010523;0.053282
0.13761;0.062522;-0.00986;0.057418
0.14148;0.062515;-0.0092854;0.061278
0.14519;0.062452;-0.0087989;0.064846
0.14872;0.062348;-0.0083985;0.068116
0.15206;0.062216;-0.0080809;0.071087
0.15521;0.062068;-0.0078421;0.073765
0.15814;0.061916;-0.0076765;0.07616
0.16087;0.061775;-0.0075774;0.078277
0.16339;0.06166;-0.0075366;0.080123
0.1657;0.061587;-0.0075454;0.081696
0.16782;0.061565;-0.0075951;0.082992
0.16977;0.061599;-0.0076783;0.084006
0.17156;0.061688;-0.0077895;0.084736
0.17321;0.06183;-0.0079257;0.085183
0.17476;0.062023;-0.0080867;0.085348
0.17621;0.062264;-0.0082747;0.085236
0.17758;0.062548;-0.0084943;0.084854
0.17889;0.062868;-0.0087532;0.084216
0.18016;0.063211;-0.0090614;0.083344
0.1814;0.063566;-0.0094312;0.082265
0.18263;0.063919;-0.009876;0.081009
0.18385;0.064258;-0.01041;0.079606
0.18507;0.064577;-0.011049;0.07808
0.18629;0.064871;-0.011805;0.07645
0.18751;0.06514;-0.012688;0.074731
0.18874;0.06539;-0.013703;0.072938
0.18996;0.065627;-0.014846;0.071081
0.19119;0.065858;-0.016113;0.069167
0.19242;0.066095;-0.017491;0.0672
0.19364;0.066346;-0.018966;0.065178
0.19485;0.066621;-0.020513;0.063098
0.19604;0.066929;-0.022102;0.060958
0.19721;0.067276;-0.023697;0.05876
0.19835;0.067667;-0.025262;0.056504
0.19945;0.068106;-0.026759;0.054193
0.20051;0.068591;-0.028158;0.051827
0.20153;0.069118;-0.029432;0.04941
0.20251;0.069679;-0.030559;0.04695
0.20343;0.070264;-0.031526;0.044466
0.20432;0.07086;-0.032326;0.041987
0.20516;0.071454;-0.032957;0.039556
0.20598;0.072032;-0.033426;0.037219
0.20676;0.07258;-0.033743;0.035031
0.20753;0.073084;-0.033922;0.033047
0.20827;0.073529;-0.03398;0.031324
0.20899;0.073904;-0.033935;0.029921
0.20968;0.074201;-0.033804;0.028894
0.21034;0.074416;-0.033609;0.028296
0.21097;0.07455;-0.033369;0.02817
0.21157;0.074603;-0.033105;0.028554
0.21213;0.074575;-0.032836;0.029475
0.21266;0.07447;-0.032577;0.030949
0.21313;0.07429;-0.03234;0.032981
0.21354;0.07404;-0.032131;0.035566
0.21386;0.073729;-0.031949;0.038687
0.21408;0.073363;-0.03179;0.04232
0.21417;0.072954;-0.031645;0.046432
0.2141;0.072512;-0.0315;0.050986
0.21385;0.07205;-0.031339;0.055942
0.2134;0.071579;-0.031149;0.061255
0.21271;0.071107;-0.030918;0.066873
0.21176;0.070641;-0.030634;0.072741
0.21053;0.070182;-0.030293;0.078797
0.209;0.069729;-0.029891;0.084973
0.20714;0.069279;-0.029429;0.091197
0.20496;0.068827;-0.028913;0.097392
0.20244;0.068368;-0.02835;0.10348
0.19958;0.067896;-0.027753;0.10939
0.19638;0.067407;-0.027136;0.11505
0.19285;0.066897;-0.026513;0.12039
0.189;0.066362;-0.025899;0.12537
0.18485;0.065799;-0.025309;0.12994
0.18042;0.065207;-0.024754;0.13407
0.17575;0.064585;-0.024242;0.13774
0.17086;0.063933;-0.023776;0.14092
0.16579;0.063251;-0.023359;0.1436
0.16055;0.062535;-0.022985;0.14579
0.15518;0.061781;-0.022649;0.14749
0.14971;0.060983;-0.022337;0.1487
0.14416;0.060137;-0.022038;0.14944
0.13856;0.059238;-0.021739;0.14972
0.13294;0.058289;-0.021431;0.14957
0.1273;0.057291;-0.02111;0.149
0.12166;0.056254;-0.020772;0.14805
0.11604;0.055186;-0.020418;0.14672
0.11043;0.0541;-0.020053;0.14505
0.10485;0.05301;-0.019683;0.14307
0.099311;0.051931;-0.019316;0.1408
0.093823;0.050883;-0.018961;0.13825
0.088396;0.049882;-0.018628;0.13545
0.083041;0.048943;-0.018324;0.13242
0.077766;0.048076;-0.018056;0.12916
0.072581;0.047285;-0.017828;0.1257
0.0675;0.046572;-0.01764;0.12206
0.062538;0.045934;-0.01749;0.11826
0.057712;0.045362;-0.01737;0.11432
0.053036;0.044848;-0.017273;0.11028
0.048521;0.044377;-0.017191;0.10616
0.044178;0.043934;-0.017117;0.10201
0.040019;0.0435;-0.017042;0.097856
0.036054;0.043055;-0.016953;0.093736
0.032292;0.042581;-0.01684;0.089681
0.028738;0.042056;-0.016691;0.085715
0.025395;0.041464;-0.016499;0.081864
0.022265;0.040791;-0.016261;0.078146
0.019344;0.040029;-0.015975;0.074574
0.016627;0.039173;-0.015643;0.071156
0.014103;0.038226;-0.01527;0.067893
0.011762;0.037194;-0.014863;0.06478
0.0095948;0.036087;-0.014432;0.061806
0.0075923;0.034915;-0.013986;0.058957
0.0057475;0.033691;-0.013534;0.056212
0.004054;0.032432;-0.013083;0.053548
0.0025091;0.031154;-0.012637;0.050944
0.0011137;0.029876;-0.0122;0.048384
-0.00012786;0.02861;-0.01177;0.045856
-0.0012111;0.027366;-0.011348;0.043353
-0.0021341;0.026147;-0.010932;0.040871
-0.0028987;0.024954;-0.010521;0.038412
-0.0035091;0.023787;-0.010111;0.035982
-0.003971;0.022644;-0.0097032;0.033586
-0.0042911;0.021519;-0.0092959;0.031232
-0.0044791;0.020404;-0.0088899;0.028928
-0.0045479;0.01929;-0.0084861;0.026679
-0.0045127;0.018169;-0.0080843;0.024496
-0.0043902;0.017033;-0.007683;0.022388
-0.0041972;0.015878;-0.0072794;0.020368
-0.0039506;0.014702;-0.0068701;0.018442
-0.0036666;0.013509;-0.006453;0.016614
-0.0033594;0.012308;-0.0060262;0.014882
-0.0030419;0.011108;-0.0055879;0.013246
-0.0027254;0.0099218;-0.0051368;0.011705
-0.0024185;0.0087596;-0.0046724;0.01026
-0.0021265;0.0076334;-0.0041954;0.0089094
-0.001851;0.0065551;-0.0037075;0.0076507
-0.0015916;0.0055356;-0.0032135;0.0064813
-0.0013469;0.004584;-0.0027212;0.0053977
-0.001117;0.0037069;-0.0022415;0.0043969
-0.00090349;0.0029099;-0.0017857;0.0034788
-0.00070799;0.0021977;-0.0013637;0.0026478
-0.00053146;0.0015757;-0.0009841;0.0019118
-0.00037408;0.0010491;-0.00065528;0.0012804
-0.00023684;0.00062322;-0.00038616;0.00076363
-0.00012332;0.00030316;-0.00018476;0.00037192
-4.0796e-05;9.3853e-05;-5.5886e-05;0.00011498
0;0;0;0
-1.6669e-05;2.9094e-05;9.3371e-05;4.3149e-05
-5.1865e-05;9.4651e-05;0.00026078;0.00015758
-0.00010131;0.00019517;0.00044794;0.00036388
-0.00015965;0.00032925;0.00061234;0.00068056
-0.00022112;0.00049657;0.00072716;0.0011223
-0.00028016;0.00069731;0.00077611;0.0016993
-0.00033144;0.00093056;0.00074619;0.0024172
-0.00036954;0.0011937;0.00062616;0.0032754
-0.00038878;0.0014839;0.00041226;0.0042664
-0.00038355;0.0017999;0.00011522;0.005375
-0.00034899;0.0021424;-0.0002384;0.0065806
-0.00028151;0.0025133;-0.00061183;0.007859
-0.00017819;0.0029139;-0.00096514;0.0091846
-3.6274e-05;0.0033451;-0.0012582;0.010531
0.00014717;0.0038065;-0.0014493;0.011872
0.00037526;0.004298;-0.001493;0.013183
0.00065116;0.00482;-0.0013417;0.014441
0.00097807;0.0053721;-0.00095004;0.015631
0.0013591;0.0059526;-0.00027978;0.016741
0.0017972;0.0065585;0.00069785;0.017765
0.0022959;0.0071871;0.0020027;0.0187
0.0028596;0.0078361;0.0036469;0.019541
0.0034935;0.0085049;0.0056348;0.020287
0.0042023;0.0091938;0.0079603;0.020932
0.0049899;0.0099044;0.010605;0.021469
0.0058596;0.01064;0.013538;0.021889
0.0068143;0.011404;0.016724;0.022181
0.0078565;0.012202;0.020118;0.022335
0.0089862;0.013033;0.023678;0.022341
0.010201;0.013897;0.027358;0.022189
0.011497;0.014787;0.031111;0.021871
0.012871;0.015695;0.034893;0.021377
0.014318;0.016612;0.038666;0.020696
0.015834;0.017526;0.042397;0.019819
0.017413;0.018421;0.046061;0.018742
0.019049;0.019276;0.04964;0.017473
0.020736;0.020071;0.053122;0.016023
0.022464;0.020787;0.056501;0.014415
0.024225;0.021407;0.059775;0.01267
0.026009;0.02192;0.062947;0.010817
0.027809;0.022316;0.066021;0.0088841
0.029619;0.02259;0.069002;0.0068988
0.031435;0.02274;0.071893;0.0048856
0.033254;0.022767;0.074697;0.0028644
0.035069;0.022672;0.077419;0.00084961
0.036868;0.022462;0.080063;-0.0011482
0.038633;0.022143;0.082637;-0.003121
0.04034;0.021724;0.085146;-0.005063
0.041957;0.021215;0.087593;-0.0069701
0.043452;0.020625;0.089981;-0.008839
0.044787;0.019964;0.092313;-0.010667
0.045923;0.019236;0.094594;-0.012452
0.046817;0.018446;0.096835;-0.014195
0.047427;0.017598;0.09905;-0.015897
0.047712;0.016691;0.10126;-0.017559
0.047634;0.015726;0.10347;-0.019178
0.047157;0.014703;0.10571;-0.020749
0.046252;0.01362;0.10801;-0.02227
0.044895;0.012479;0.11038;-0.023736
0.043067;0.011281;0.11284;-0.025148
0.040755;0.010029;0.11542;-0.026506
0.037947;0.008725;0.11812;-0.027813
0.034633;0.0073732;0.12097;-0.029072
0.030809;0.0059802;0.12399;-0.030291
0.026477;0.0045553;0.12717;-0.031479
0.02165;0.0031089;0.13054;-0.032651
0.016347;0.0016512;0.13409;-0.033824
0.010591;0.00019173;0.13782;-0.035016
0.0044103;-0.0012599;0.14173;-0.036243
-0.0021577;-0.0026939;0.14581;-0.037525
-0.0090644;-0.0041008;0.15005;-0.038882
-0.016245;-0.005472;0.15442;-0.04033
-0.023615;-0.0068003;0.1589;-0.04188
-0.031068;-0.008079;0.16346;-0.043537
-0.03848;-0.0093018;0.16807;-0.045301
-0.045726;-0.010461;0.17269;-0.047161
-0.052696;-0.011551;0.17728;-0.049104
-0.059317;-0.012562;0.18179;-0.051112
-0.065551;-0.013493;0.18619;-0.053169
-0.071379;-0.014339;0.19042;-0.055262
-0.076772;-0.015099;0.19445;-0.057375
-0.0817;-0.015771;0.19824;-0.059491
-0.086142;-0.016352;0.20173;-0.061591
-0.090106;-0.016838;0.2049;-0.063662
-0.093632;-0.017227;0.20771;-0.065691
-0.09678;-0.017515;0.21012;-0.067674
-0.09961;-0.017702;0.21211;-0.069607
-0.10218;-0.017785;0.21365;-0.071491
-0.10455;-0.017766;0.21472;-0.073328
-0.10677;-0.017643;0.2153;-0.075127
-0.1089;-0.017414;0.21538;-0.0769
-0.11102;-0.017075;0.21496;-0.078661
-0.11318;-0.016622;0.21403;-0.080427
-0.1154;-0.016053;0.2126;-0.082208
-0.11771;-0.015365;0.21069;-0.084012
-0.1201;-0.014555;0.20831;-0.085834
-0.12258;-0.013624;0.20548;-0.087663
-0.12515;-0.012575;0.20225;-0.089484
-0.12778;-0.011411;0.19865;-0.091275
-0.13046;-0.010135;0.19473;-0.093017
-0.13316;-0.0087481;0.19053;-0.094688
-0.13584;-0.0072502;0.18612;-0.096265
-0.13847;-0.0056396;0.18154;-0.097729
-0.14101;-0.0039147;0.17685;-0.099059
-0.14344;-0.0020739;0.1721;-0.10024
-0.14573;-0.00011583;0.16734;-0.10126
-0.14785;0.001961;0.16262;-0.10211
-0.14977;0.0041557;0.15797;-0.1028
-0.15147;0.0064629;0.15342;-0.10334
-0.15295;0.0088721;0.14902;-0.10371
-0.15421;0.011369;0.14477;-0.10392
-0.15523;0.01394;0.1407;-0.10396
-0.15603;0.016569;0.13683;-0.10384
-0.1566;0.019241;0.13316;-0.10355
-0.15696;0.021941;0.12969;-0.10308
-0.15714;0.02465;0.12644;-0.10241
-0.15717;0.027346;0.1234;-0.10154
-0.15709;0.030004;0.12056;-0.10047
-0.15693;0.032601;0.11793;-0.099188
-0.15671;0.035115;0.11547;-0.097706
-0.15648;0.037526;0.11318;-0.096035
-0.15625;0.039818;0.111;-0.094186
-0.15605;0.041977;0.10891;-0.092172
-0.15591;0.043993;0.10685;-0.090006
-0.15583;0.045865;0.10479;-0.087703
-0.1558;0.047597;0.10268;-0.08528
-0.15582;0.049196;0.10049;-0.082752
-0.15588;0.050676;0.098206;-0.080136
-0.15596;0.052052;0.095812;-0.077449
-0.15604;0.05334;0.093314;-0.074713
-0.15611;0.054552;0.090726;-0.071955
-0.15613;0.055701;0.088071;-0.069208
-0.15608;0.056797;0.08538;-0.066508
-0.15595;0.057847;0.082689;-0.063893
-0.15572;0.058855;0.08004;-0.061391
-0.15537;0.059821;0.077476;-0.059018
-0.15489;0.060741;0.075038;-0.056778
-0.15427;0.061612;0.072761;-0.054663
-0.15351;0.062432;0.070668;-0.052662
-0.15262;0.063195;0.068769;-0.05076
-0.1516;0.063892;0.067065;-0.048943
-0.15045;0.064517;0.065546;-0.047194
-0.1492;0.065059;0.064194;-0.045499
-0.14784;0.06551;0.062982;-0.043844
-0.14638;0.065863;0.061882;-0.04222
-0.14484;0.066112;0.060856;-0.040624
-0.14322;0.066253;0.059869;-0.03906
-0.14152;0.06628;0.058881;-0.037532
-0.13974;0.066191;0.057851;-0.036044
-0.13788;0.065982;0.056738;-0.034601
-0.13594;0.065648;0.055506;-0.033207
-0.13391;0.06519;0.054121;-0.031865
-0.13179;0.064607;0.052553;-0.030578
-0.12957;0.063901;0.050778;-0.02935
-0.12725;0.063068;0.048778;-0.028181
-0.12481;0.062103;0.046543;-0.02707
-0.12225;0.061004;0.044074;-0.026012
-0.11956;0.059768;0.041384;-0.025002
-0.11675;0.058396;0.038496;-0.024033
-0.1138;0.056894;0.035442;-0.023104
-0.11073;0.055266;0.032262;-0.02221
-0.10755;0.053522;0.029005;-0.021347
-0.10425;0.051674;0.025723;-0.02051
-0.10085;0.049735;0.022471;-0.019692
-0.097356;0.047723;0.019305;-0.018889
-0.093787;0.045657;0.016277;-0.0181
-0.09015;0.04356;0.013432;-0.017326
-0.086459;0.041453;0.010804;-0.016568
-0.082729;0.039354;0.0084182;-0.015827
-0.078975;0.037281;0.0062881;-0.015103
-0.075211;0.035248;0.0044184;-0.014397
-0.071451;0.033267;0.0028051;-0.013709
-0.067706;0.031346;0.0014365;-0.013043
-0.063983;0.029489;0.00029569;-0.0124
-0.060289;0.027694;-0.00063747;-0.011779
-0.056626;0.025958;-0.0013856;-0.011179
-0.052993;0.024274;-0.0019735;-0.010596
-0.049389;0.022635;-0.0024272;-0.010028
-0.045816;0.021034;-0.0027721;-0.0094704
-0.042276;0.019465;-0.0030293;-0.0089176
-0.038779;0.017924;-0.0032141;-0.008363
-0.035334;0.016406;-0.0033362;-0.0077985
-0.031954;0.014908;-0.003401;-0.0072172
-0.028654;0.01343;-0.0034122;-0.006615
-0.02545;0.01198;-0.003372;-0.0059926
-0.02236;0.010564;-0.0032817;-0.005356
-0.019405;0.0091929;-0.0031415;-0.0047144
-0.016609;0.0078802;-0.0029523;-0.0040784
-0.013991;0.0066384;-0.0027178;-0.0034581
-0.01157;0.0054806;-0.0024451;-0.0028642
-0.0093603;0.0044186;-0.0021441;-0.0023075
-0.0073738;0.0034635;-0.0018255;-0.0017986
-0.0056205;0.0026243;-0.0015001;-0.0013475
-0.004108;0.0019063;-0.001179;-0.00096205
-0.0028402;0.0013106;-0.00087427;-0.00064679
-0.0018169;0.00083454;-0.00059893;-0.00040134
-0.0010334;0.00047301;-0.00036488;-0.00022119
-0.00047974;0.00021902;-0.00018184;-9.9426e-05
-0.00014151;6.4441e-05;-5.7674e-05;-2.8357e-05
0;0;0;0
7.3479e-05;8.0199e-05;3.6297e-06;-4.3012e-05
0.00023723;0.00026578;8.4491e-06;-0.0001336
0.00048736;0.00055975;4.7311e-06;-0.0002605
0.00081918;0.00096508;-2.1248e-05;-0.00040955
0.0012267;0.001487;-8.3438e-05;-0.00056456
0.0017027;0.0021337;-0.00019426;-0.00070897
0.0022398;0.0029153;-0.00036537;-0.00082813
0.0028318;0.0038413;-0.000609;-0.00091073
0.0034739;0.0049176;-0.00093752;-0.00094808
0.0041628;0.0061458;-0.0013611;-0.00093305
0.0048962;0.0075235;-0.0018855;-0.00086125
0.0056733;0.0090454;-0.0025106;-0.00073281
0.0064941;0.010702;-0.0032316;-0.00055199
0.0073594;0.01248;-0.0040413;-0.00032474
0.0082707;0.014362;-0.0049329;-5.677e-05
0.0092303;0.016328;-0.0059008;0.0002483
0.010242;0.018356;-0.0069413;0.00059171
0.01131;0.020427;-0.0080516;0.00098068
0.01244;0.022522;-0.0092293;0.0014252
0.013639;0.024629;-0.010473;0.0019336
0.014912;0.026733;-0.011783;0.0025125
0.016263;0.02882;-0.013161;0.0031692
0.017697;0.030877;-0.014609;0.0039143
0.019216;0.032888;-0.016128;0.0047601
0.02082;0.03484;-0.017717;0.0057162
0.022509;0.036718;-0.019369;0.0067846
0.024282;0.038508;-0.021079;0.0079591
0.026136;0.040198;-0.022837;0.0092272
0.028068;0.04178;-0.024629;0.010573
0.030072;0.043243;-0.026441;0.011982
0.032141;0.044581;-0.028254;0.013442
0.034266;0.045788;-0.030049;0.014941
0.036437;0.046859;-0.031807;0.016475
0.038646;0.047799;-0.033512;0.018037
0.040884;0.04861;-0.035145;0.01963
0.043148;0.049299;-0.036692;0.021254
0.045438;0.049871;-0.038141;0.022915
0.047757;0.050334;-0.039485;0.024618
0.050111;0.050698;-0.040721;0.026366
0.052501;0.050974;-0.04185;0.028163
0.054924;0.051175;-0.04287;0.030014
0.057367;0.051315;-0.043782;0.031928
0.059816;0.051408;-0.044583;0.033916
0.062249;0.051471;-0.045274;0.035991
0.064648;0.051518;-0.045856;0.038162
0.066991;0.051561;-0.04633;0.040433
0.069256;0.051608;-0.046696;0.042798
0.071418;0.051663;-0.046956;0.045244
0.073448;0.051726;-0.047114;0.047748
0.075319;0.051797;-0.047175;0.050281
0.077003;0.051873;-0.047143;0.05281
0.078472;0.051952;-0.047025;0.0553
0.079701;0.052026;-0.046824;0.05772
0.080669;0.052091;-0.046547;0.060044
0.081354;0.052142;-0.046196;0.062253
0.08174;0.052178;-0.045776;0.064337
0.08181;0.052203;-0.045287;0.066291
0.081551;0.052221;-0.04473;0.068113
0.080952;0.052235;-0.044105;0.069802
0.080006;0.052251;-0.043411;0.071358
0.078712;0.052279;-0.042649;0.07278
0.07708;0.052328;-0.041823;0.074069
0.075123;0.052408;-0.040937;0.075229
0.072857;0.05253;-0.039997;0.076264
0.070296;0.052704;-0.039007;0.077178
0.067459;0.052934;-0.037974;0.077972
0.064366;0.053225;-0.036905;0.078637
0.061047;0.053577;-0.035811;0.079159
0.057539;0.05399;-0.034705;0.079519
0.05389;0.054461;-0.033601;0.079698
0.050159;0.054988;-0.032517;0.079681
0.046416;0.055566;-0.031468;0.079455
0.042737;0.056189;-0.030469;0.079013
0.039202;0.056851;-0.029536;0.078351
0.035884;0.057542;-0.028685;0.07747
0.032843;0.058254;-0.02793;0.076375
0.030119;0.058977;-0.027286;0.075078
0.027734;0.059701;-0.026764;0.073591
0.0257;0.060414;-0.026374;0.071931
0.024029;0.061104;-0.026125;0.070114
0.022726;0.061755;-0.026023;0.068158
0.021792;0.062355;-0.026074;0.066082
0.021208;0.062891;-0.026279;0.063901
0.020942;0.063353;-0.026641;0.061634
0.020944;0.063736;-0.027154;0.059293
0.021165;0.064031;-0.027812;0.056889
0.021553;0.064235;-0.028602;0.054427
0.022062;0.064341;-0.029508;0.051908
0.022646;0.064346;-0.03051;0.04933
0.023257;0.064246;-0.03158;0.046691
0.023848;0.064037;-0.032691;0.043996
0.024378;0.063718;-0.033815;0.041252
0.024815;0.063287;-0.034922;0.038478
0.025136;0.062743;-0.035991;0.035702
0.025326;0.06209;-0.036998;0.032962
0.025376;0.061332;-0.037926;0.030308
0.025283;0.060478;-0.038762;0.027798
0.025049;0.059543;-0.039494;0.025498
0.024681;0.058544;-0.040112;0.023472
0.024193;0.057501;-0.040609;0.021787
0.023597;0.056435;-0.040977;0.020506
0.022911;0.055365;-0.041215;0.019686
0.022151;0.05431;-0.041319;0.019375
0.021332;0.053282;-0.041288;0.01961
0.020469;0.052289;-0.041122;0.020414
0.019579;0.051336;-0.04082;0.021792
0.018673;0.050426;-0.040382;0.02373
0.017764;0.04956;-0.039806;0.026195
0.016859;0.048732;-0.039094;0.029141
0.015966;0.047936;-0.038243;0.032511
0.015088;0.047158;-0.037252;0.036244
0.014229;0.046384;-0.036119;0.040277
0.013384;0.045599;-0.034843;0.04455
0.012546;0.044788;-0.033427;0.049007
0.0117;0.043938;-0.031874;0.05359
0.010828;0.043039;-0.030191;0.058245
0.0099128;0.042085;-0.028386;0.062918
0.0089342;0.041074;-0.026468;0.067559
0.007875;0.04001;-0.024444;0.072127
0.0067197;0.038901;-0.022323;0.076586
0.0054553;0.037758;-0.020115;0.080904
0.0040728;0.036592;-0.017828;0.085055
0.0025674;0.035416;-0.015473;0.089016
0.00093854;0.034241;-0.013059;0.092766
-0.00081091;0.033081;-0.010595;0.09628
-0.002676;0.031948;-0.0080928;0.099529
-0.0046504;0.030854;-0.0055633;0.10248
-0.0067263;0.029807;-0.0030189;0.10509
-0.0088942;0.028811;-0.00047215;0.10733
-0.011142;0.027864;0.0020634;0.10916
-0.013458;0.026965;0.0045722;0.11056
-0.015826;0.026109;0.0070362;0.11151
-0.018232;0.025294;0.0094352;0.112
-0.020661;0.024517;0.011747;0.11201
-0.023095;0.023777;0.01395;0.11157
-0.02552;0.023066;0.016024;0.11066
-0.027922;0.022381;0.017951;0.10932
-0.030291;0.021715;0.019717;0.10758
-0.032615;0.021064;0.021312;0.10545
-0.034886;0.020427;0.022732;0.10299
-0.037093;0.019805;0.023974;0.10023
-0.039225;0.0192;0.025041;0.097222
-0.041272;0.018616;0.025938;0.094001
-0.043229;0.018056;0.026674;0.090612
-0.04509;0.017529;0.027257;0.087084
-0.046853;0.017039;0.027701;0.083436
-0.048512;0.016596;0.028015;0.079683
-0.050064;0.016202;0.028215;0.075832
-0.051503;0.015857;0.028313;0.071897
-0.052825;0.015556;0.028324;0.067893
-0.054024;0.015289;0.028261;0.063843
-0.055096;0.015045;0.028138;0.059771
-0.056034;0.014812;0.027968;0.055708
-0.056835;0.014572;0.027758;0.051685
-0.05749;0.014308;0.027515;0.047733
-0.057997;0.014002;0.027241;0.043885
-0.058351;0.013635;0.026939;0.04017
-0.05855;0.013196;0.026609;0.036611
-0.058592;0.01268;0.026253;0.033232
-0.058474;0.012092;0.025867;0.030054
-0.058196;0.011445;0.025443;0.027097
-0.057761;0.010757;0.024977;0.024381
-0.057174;0.010047;0.024461;0.021924
-0.056445;0.0093365;0.02389;0.01974
-0.05558;0.0086434;0.023261;0.017834
-0.054586;0.0079837;0.02257;0.016198
-0.053471;0.0073699;0.021818;0.014816
-0.052244;0.0068091;0.021008;0.013662
-0.050913;0.0063014;0.020146;0.012712
-0.049488;0.0058406;0.019239;0.011941
-0.047978;0.0054166;0.018297;0.011324
-0.046391;0.0050182;0.017328;0.010834
-0.044735;0.0046343;0.016343;0.010444
-0.043015;0.0042558;0.015351;0.010124
-0.041237;0.0038753;0.014363;0.0098476
-0.039403;0.0034866;0.013384;0.0095914
-0.037514;0.0030846;0.012422;0.0093389
-0.035567;0.0026672;0.011485;0.009079
-0.033563;0.0022374;0.010578;0.008803
-0.031502;0.0018037;0.0097066;0.0085025
-0.029388;0.0013784;0.0088726;0.0081698
-0.027228;0.00097561;0.0080767;0.0077994
-0.025036;0.00060891;0.0073193;0.0073897
-0.022825;0.00028941;0.0066;0.0069418
-0.020613;2.5134e-05;0.0059173;0.0064584
-0.01842;-0.00017878;0.0052688;0.0059432
-0.016267;-0.00031997;0.0046516;0.0054002
-0.014177;-0.00039982;0.0040634;0.0048352
-0.012171;-0.00042445;0.0035029;0.0042559
-0.010271;-0.00040426;0.0029706;0.0036732
-0.0084948;-0.00035186;0.0024691;0.0030995
