i;ii;iii;iv
0.0057927;-2.5284e-05;0.031527;-0.0041779
0.005564;2.8425e-06;0.032015;-0.0038959
0.0053819;3.6759e-05;0.032497;-0.0036118
0.0052515;7.6067e-05;0.032973;-0.0033277
0.0051771;0.00012024;0.03344;-0.0030438
0.0051619;0.00016885;0.033895;-0.0027593
0.0052081;0.00022175;0.034337;-0.0024728
0.005317;0.00027932;0.034761;-0.0021823
0.0054887;0.0003426;0.035167;-0.0018859
0.0057225;0.00041348;0.035551;-0.0015823
0.0060168;0.00049463;0.035911;-0.0012706
0.006369;0.00058937;0.036245;-0.00095098
0.0067755;0.00070135;0.036552;-0.0006244
0.0072316;0.00083427;0.036831;-0.00029295
0.0077322;0.00099149;0.037082;4.0075e-05
0.0082715;0.0011757;0.037305;0.00037007
0.0088436;0.0013886;0.037502;0.00069088
0.0094426;0.0016305;0.037674;0.00099469
0.010063;0.0019;0.037824;0.0012721
0.0107;0.0021945;0.037953;0.0015124
0.011349;0.0025099;0.038062;0.0017042
0.012008;0.0028413;0.038151;0.0018364
0.012675;0.0031832;0.03822;0.0018981
0.013347;0.0035295;0.038268;0.0018802
0.014025;0.0038739;0.03829;0.0017753
0.014708;0.0042103;0.038284;0.001579
0.015396;0.0045324;0.038245;0.0012899
0.016091;0.0048348;0.038168;0.00090967
0.016792;0.0051124;0.038049;0.00044254
0.0175;0.0053608;0.037882;-0.00010522
0.018215;0.0055766;0.037665;-0.00072584
0.018938;0.0057574;0.037396;-0.0014106
0.019669;0.0059017;0.037073;-0.0021503
0.020408;0.0060098;0.036698;-0.0029357
0.021154;0.0060831;0.036274;-0.003758
0.021907;0.0061249;0.035803;-0.0046088
0.022664;0.0061399;0.035289;-0.0054799
0.023425;0.006134;0.034737;-0.0063634
0.024187;0.0061138;0.034151;-0.0072511
0.024949;0.0060864;0.033535;-0.0081346
0.025707;0.0060584;0.032895;-0.0090047
0.026459;0.0060359;0.032236;-0.0098513
0.027202;0.0060239;0.031561;-0.010663
0.027934;0.0060258;0.030876;-0.011429
0.028653;0.0060434;0.030185;-0.012135
0.029357;0.006077;0.029492;-0.012768
0.030045;0.0061255;0.028801;-0.013315
0.030716;0.0061871;0.028117;-0.013765
0.031369;0.0062593;0.027444;-0.014105
0.032005;0.006339;0.026786;-0.014327
0.032622;0.0064235;0.026147;-0.014423
0.033221;0.0065098;0.025532;-0.014392
0.033799;0.0065957;0.024944;-0.014234
0.034357;0.006679;0.024388;-0.013951
0.034891;0.0067577;0.023867;-0.013549
0.035402;0.00683;0.023385;-0.013036
0.035886;0.0068937;0.022944;-0.012421
0.036342;0.0069466;0.022548;-0.011715
0.036768;0.006986;0.022197;-0.01093
0.037161;0.0070084;0.021895;-0.010079
0.037519;0.0070101;0.021641;-0.0091746
0.037842;0.0069866;0.021435;-0.0082318
0.038129;0.0069335;0.021275;-0.0072642
0.03838;0.0068464;0.021159;-0.0062851
0.038595;0.0067214;0.021082;-0.0053074
0.038777;0.006556;0.021037;-0.004343
0.038924;0.0063487;0.021018;-0.0034022
0.039039;0.0061002;0.021017;-0.0024943
0.039121;0.005813;0.021024;-0.0016268
0.039171;0.005492;0.021031;-0.00080566
0.039189;0.0051437;0.021029;-3.5265e-05
0.039176;0.0047759;0.021011;0.00068159
0.039131;0.0043968;0.02097;0.0013437
0.039054;0.0040147;0.020902;0.0019513
0.038944;0.0036372;0.020804;0.0025062
0.038801;0.0032706;0.020675;0.003012
0.038623;0.0029196;0.020515;0.0034733
0.038411;0.0025868;0.020326;0.0038959
0.038161;0.0022729;0.02011;0.004286
0.037874;0.0019771;0.019869;0.0046501
0.037549;0.0016974;0.019607;0.0049939
0.037185;0.0014314;0.019327;0.0053225
0.036782;0.0011767;0.019034;0.0056393
0.036341;0.00093071;0.018733;0.0059459
0.035861;0.00069205;0.018429;0.0062416
0.035342;0.00046008;0.018125;0.0065233
0.034786;0.00023523;0.017828;0.0067866
0.034194;1.8823e-05;0.017543;0.0070252
0.033567;-0.00018727;0.017273;0.0072323
0.032908;-0.0003809;0.017025;0.0074003
0.03222;-0.00056;0.016802;0.0075217
0.031505;-0.00072286;0.01661;0.0075894
0.030767;-0.00086854;0.016452;0.0075971
0.030008;-0.00099707;0.016328;0.0075393
0.029232;-0.0011096;0.016241;0.0074117
0.028441;-0.0012081;0.016186;0.0072114
0.027639;-0.0012953;0.01616;0.0069367
0.02683;-0.0013742;0.016153;0.0065873
0.026016;-0.0014475;0.016156;0.0061647
0.0252;-0.0015179;0.016155;0.0056722
0.024387;-0.001587;0.016134;0.0051149
0.023577;-0.0016558;0.016078;0.0044997
0.022774;-0.0017239;0.015973;0.0038352
0.021981;-0.00179;0.015806;0.0031315
0.021198;-0.0018522;0.015566;0.0023999
0.020429;-0.001908;0.015249;0.0016526
0.019674;-0.0019548;0.014855;0.00090229
0.018935;-0.0019903;0.014391;0.00016209
0.018213;-0.0020126;0.01387;-0.00055488
0.017509;-0.0020208;0.013308;-0.0012358
0.016822;-0.0020149;0.012725;-0.0018686
0.016152;-0.0019959;0.012141;-0.0024417
0.015499;-0.0019654;0.011573;-0.0029449
0.014862;-0.0019259;0.011036;-0.0033691
0.014239;-0.0018799;0.010539;-0.0037068
0.01363;-0.0018299;0.010084;-0.0039528
0.013033;-0.0017782;0.0096711;-0.0041041
0.012446;-0.0017267;0.0092933;-0.004161
0.011868;-0.0016764;0.0089417;-0.0041267
0.011297;-0.0016279;0.0086052;-0.0040076
0.010734;-0.001581;0.008272;-0.0038121
0.010177;-0.001535;0.0079308;-0.0035504
0.0096266;-0.0014888;0.0075717;-0.0032335
0.0090843;-0.001441;0.0071875;-0.0028732
0.0085506;-0.0013901;0.0067743;-0.0024814
0.0080264;-0.0013346;0.0063317;-0.0020696
0.0075125;-0.0012731;0.0058617;-0.0016488
0.0070099;-0.0012043;0.0053688;-0.0012294
0.0065192;-0.0011276;0.0048589;-0.00082089
0.006041;-0.0010423;0.0043393;-0.00043167
0.005576;-0.00094834;0.003818;-6.9269e-05
0.0051243;-0.00084622;0.0033037;0.00025983
0.0046863;-0.00073694;0.0028047;0.0005502
0.0042621;-0.00062216;0.0023296;0.00079746
0.0038515;-0.00050431;0.0018862;0.00099829
0.0034546;-0.00038647;0.0014812;0.0011505
0.0030714;-0.00027228;0.0011204;0.001253
0.0027026;-0.00016563;0.00080804;0.0013061
0.0023488;-7.0387e-05;0.00054665;0.0013111
0.0020112;9.9672e-06;0.00033668;0.0012709
0.0016912;7.2617e-05;0.0001765;0.0011898
0.0013905;0.00011576;6.2413e-05;0.0010736
0.0011109;0.00013893;-1.1007e-05;0.00092962
0.00085482;0.00014318;-5.052e-05;0.00076656
0.00062488;0.00013111;-6.3735e-05;0.00059454
0.00042434;0.00010667;-5.8634e-05;0.00042458
0.00025707;7.4981e-05;-4.307e-05;0.00026837
0.00012745;4.2072e-05;-2.4256e-05;0.00013781
4.0156e-05;1.4673e-05;-8.3086e-06;4.4652e-05
0;0;0;0
-3.57e-06;1.4322e-05;-1.9873e-05;-6.6884e-06
-1.4464e-05;4.7488e-05;-6.6561e-05;-2.4309e-05
-3.608e-05;0.00010041;-0.00013807;-5.43e-05
-7.1446e-05;0.00017401;-0.00022779;-9.5645e-05
-0.00012298;0.00026911;-0.00032545;-0.00014481
-0.00019226;0.00038638;-0.00041813;-0.00019611
-0.00027979;0.0005263;-0.00049121;-0.0002424
-0.00038494;0.0006891;-0.00052937;-0.00027573
-0.00050599;0.00087482;-0.00051747;-0.00028814
-0.00064045;0.0010832;-0.00044138;-0.00027237
-0.00078526;0.0013137;-0.00028868;-0.00022265
-0.00093714;0.0015654;-4.8871e-05;-0.00013537
-0.0010928;0.0018371;0.00028657;-9.3841e-06
-0.0012493;0.0021268;0.00072425;0.00015426
-0.0014041;0.0024324;0.0012689;0.0003528
-0.0015556;0.0027513;0.0019236;0.00058235
-0.0017029;0.0030806;0.0026893;0.00083845
-0.0018457;0.0034176;0.0035653;0.0011165
-0.0019846;0.0037595;0.004549;0.0014124
-0.0021205;0.0041037;0.0056361;0.0017226
-0.0022547;0.0044481;0.0068205;0.0020447
-0.0023893;0.0047909;0.0080948;0.0023775
-0.0025263;0.0051309;0.0094501;0.0027207
-0.002668;0.0054672;0.010877;0.0030747
-0.002817;0.0057997;0.012363;0.0034404
-0.0029755;0.0061283;0.013898;0.0038193
-0.0031458;0.0064535;0.015468;0.0042124
-0.0033299;0.006776;0.017061;0.0046207
-0.0035292;0.0070967;0.018663;0.0050444
-0.0037444;0.0074168;0.02026;0.0054833
-0.0039754;0.0077374;0.021839;0.0059363
-0.0042213;0.0080599;0.023387;0.0064018
-0.0044799;0.0083855;0.024892;0.0068777
-0.004748;0.0087155;0.026344;0.0073614
-0.0050214;0.0090511;0.027734;0.0078499
-0.0052954;0.009393;0.029057;0.0083395
-0.0055649;0.009742;0.030309;0.0088259
-0.0058251;0.010098;0.031487;0.0093046
-0.0060713;0.010462;0.032591;0.0097707
-0.0062994;0.010832;0.033624;0.010219
-0.0065065;0.011208;0.034586;0.010645
-0.0066906;0.011588;0.035484;0.011045
-0.006851;0.011972;0.036321;0.011415
-0.0069876;0.012357;0.037105;0.011751
-0.0071013;0.012742;0.037843;0.012054
-0.007193;0.013127;0.038544;0.012322
-0.0072642;0.013508;0.039217;0.012558
-0.0073163;0.013886;0.03987;0.012763
-0.0073506;0.014259;0.040511;0.012941
-0.0073682;0.014627;0.041149;0.013098
-0.0073699;0.014988;0.041788;0.013238
-0.0073568;0.015343;0.042435;0.013367
-0.0073299;0.015692;0.043092;0.013492
-0.0072909;0.016033;0.043763;0.013617
-0.0072421;0.016368;0.044448;0.013747
-0.0071865;0.016696;0.045146;0.013889
-0.0071284;0.017017;0.045857;0.014046
-0.0070733;0.017333;0.046578;0.014223
-0.0070278;0.017644;0.047304;0.014423
-0.0069992;0.01795;0.048033;0.01465
-0.0069948;0.018252;0.048757;0.014906
-0.007022;0.01855;0.049473;0.015193
-0.007087;0.018844;0.050175;0.015513
-0.0071948;0.019135;0.050856;0.015865
-0.0073485;0.019422;0.051511;0.01625
-0.0075486;0.019707;0.052135;0.016668
-0.0077934;0.019987;0.052724;0.017118
-0.0080787;0.020263;0.053275;0.017601
-0.0083989;0.020535;0.053788;0.018115
-0.0087472;0.020801;0.054261;0.018662
-0.0091162;0.021061;0.054697;0.019241
-0.0094984;0.021313;0.055096;0.019851
-0.0098866;0.021558;0.055461;0.020493
-0.010274;0.021792;0.055796;0.021166
-0.010657;0.022017;0.056102;0.021871
-0.011029;0.022229;0.056382;0.022607
-0.01139;0.022429;0.056641;0.023374
-0.011735;0.022615;0.05688;0.024172
-0.012066;0.022786;0.057104;0.025
-0.012381;0.022943;0.057314;0.025855
-0.012683;0.023085;0.057514;0.026737
-0.012972;0.023213;0.057703;0.027642
-0.013251;0.023326;0.057885;0.028567
-0.013522;0.023425;0.058057;0.029509
-0.013791;0.023511;0.05822;0.030465
-0.014059;0.023584;0.058372;0.03143
-0.014331;0.023644;0.058509;0.0324
-0.014611;0.023692;0.058628;0.033371
-0.014902;0.023727;0.058726;0.034338
-0.015207;0.023749;0.058798;0.035296
-0.015529;0.023758;0.058839;0.03624
-0.01587;0.023752;0.058846;0.037166
-0.016229;0.023732;0.058815;0.038069
-0.016609;0.023696;0.058744;0.038945
-0.017007;0.023644;0.058631;0.039792
-0.017425;0.023574;0.058477;0.040605
-0.017859;0.023486;0.058281;0.041383
-0.018307;0.023379;0.058046;0.042124
-0.018768;0.023255;0.057772;0.042829
-0.019238;0.023111;0.057464;0.043495
-0.019713;0.022949;0.057124;0.044122
-0.020188;0.022768;0.056755;0.044712
-0.02066;0.022569;0.056363;0.045263
-0.021122;0.022353;0.055951;0.045775
-0.021572;0.022119;0.055525;0.046248
-0.022003;0.02187;0.055089;0.046682
-0.022411;0.021605;0.054648;0.047076
-0.022791;0.021327;0.054206;0.047429
-0.02314;0.021036;0.053768;0.04774
-0.023452;0.020734;0.053337;0.04801
-0.023725;0.020423;0.052915;0.048238
-0.023957;0.020105;0.052506;0.048424
-0.024144;0.019783;0.052111;0.048567
-0.024285;0.019458;0.051731;0.048669
-0.02438;0.019133;0.051368;0.048731
-0.02443;0.018811;0.051021;0.048752
-0.024436;0.018495;0.050692;0.048735
-0.024401;0.018188;0.050379;0.048681
-0.024327;0.017891;0.050082;0.048591
-0.024219;0.017607;0.049801;0.048465
-0.024081;0.017339;0.049536;0.048306
-0.023915;0.017086;0.049284;0.048113
-0.023727;0.01685;0.049046;0.047889
-0.023518;0.016632;0.04882;0.047632
-0.023292;0.01643;0.048603;0.047344
-0.02305;0.016244;0.048394;0.047025
-0.022794;0.016074;0.048189;0.046676
-0.022525;0.015917;0.047987;0.046296
-0.022243;0.015772;0.047783;0.045886
-0.021949;0.015638;0.047573;0.045445
-0.021641;0.015512;0.047354;0.044975
-0.021319;0.015391;0.04712;0.044474
-0.020983;0.015274;0.046868;0.043943
-0.02063;0.015157;0.046593;0.043381
-0.020261;0.015039;0.046288;0.042789
-0.019873;0.014917;0.04595;0.042165
-0.019465;0.014789;0.045573;0.04151
-0.019037;0.014653;0.045154;0.040822
-0.018588;0.014508;0.044689;0.040101
-0.018118;0.014353;0.044175;0.039346
-0.017628;0.014187;0.04361;0.038556
-0.017118;0.014009;0.042993;0.037729
-0.016591;0.013819;0.042326;0.036867
-0.016047;0.013616;0.04161;0.035967
-0.01549;0.013401;0.040851;0.03503
-0.014921;0.013173;0.040055;0.034057
-0.014343;0.012932;0.03923;0.033048
-0.013758;0.012679;0.038382;0.032004
-0.013169;0.012414;0.037521;0.030928
-0.012575;0.012136;0.036654;0.029822
-0.011981;0.011847;0.035788;0.028691
-0.011385;0.011546;0.034929;0.027537
-0.010791;0.011235;0.034082;0.026367
-0.010199;0.010913;0.03325;0.025186
-0.0096109;0.010582;0.032436;0.024001
-0.0090282;0.010242;0.03164;0.022821
-0.0084526;0.0098945;0.030861;0.021653
-0.007886;0.0095409;0.030098;0.020504
-0.0073307;0.0091825;0.029348;0.019385
-0.0067887;0.0088204;0.028607;0.018301
-0.0062624;0.0084561;0.02787;0.017261
-0.005754;0.0080908;0.027131;0.016269
-0.0052655;0.0077257;0.026384;0.015331
-0.0047987;0.0073618;0.025624;0.014448
-0.0043549;0.007;0.024844;0.013621
-0.003935;0.0066412;0.02404;0.012851
-0.0035393;0.006286;0.023207;0.012137
-0.0031678;0.0059353;0.022344;0.011475
-0.0028203;0.0055901;0.021448;0.010863
-0.0024964;0.0052515;0.020523;0.010296
-0.0021957;0.0049206;0.019569;0.0097685
-0.0019179;0.0045992;0.018593;0.0092743
-0.0016625;0.0042889;0.017597;0.0088063
-0.0014293;0.0039917;0.01659;0.0083576
-0.0012181;0.0037096;0.015575;0.0079214
-0.0010286;0.0034443;0.014559;0.0074918
-0.00086061;0.0031971;0.013547;0.0070638
-0.00071391;0.002969;0.012546;0.0066336
-0.00058814;0.0027601;0.011559;0.0061988
-0.0004827;0.0025695;0.010592;0.0057586
-0.00039665;0.0023953;0.0096485;0.0053135
-0.00032859;0.0022347;0.0087325;0.0048654
-0.00027662;0.002084;0.0078478;0.0044169
-0.00023848;0.0019394;0.0069976;0.0039719
-0.00021165;0.001797;0.0061852;0.0035345
-0.00019358;0.0016535;0.0054137;0.0031091
-0.00018175;0.0015061;0.0046863;0.0027
-0.00017377;0.0013536;0.0040057;0.002311
-0.00016752;0.0011958;0.0033745;0.0019455
-0.00016117;0.0010345;0.002795;0.0016064
-0.00015321;0.00087244;0.0022689;0.0012966
-0.00014257;0.00071347;0.0017976;0.0010181
-0.00012862;0.00056193;0.0013819;0.000773
-0.00011123;0.0004223;0.0010221;0.00056247
-9.0836e-05;0.00029872;0.00071782;0.00038712
-6.8464e-05;0.00019463;0.00046844;0.00024661
-4.5721e-05;0.00011234;0.00027301;0.00013979
-2.4802e-05;5.2802e-05;0.00013046;6.4749e-05
-8.4696e-06;1.5754e-05;3.9756e-05;1.9082e-05
0;0;0;0
1.144e-06;3.5412e-06;3.5647e-05;-0.00018902
3.9489e-06;1.1835e-05;0.00011456;-0.00061208
8.7118e-06;2.5401e-05;0.00023501;-0.0012616
1.5769e-05;4.4905e-05;0.00039607;-0.0021298
2.5496e-05;7.1032e-05;0.00059742;-0.0032089
3.8294e-05;0.00010439;0.00083916;-0.0044912
5.4576e-05;0.00014544;0.0011216;-0.0059691
7.4742e-05;0.00019449;0.0014452;-0.0076353
9.9144e-05;0.00025168;0.0018101;-0.0094824
0.00012806;0.000317;0.0022165;-0.011503
0.00016171;0.00039025;0.0026639;-0.013688
0.00020018;0.00047108;0.0031518;-0.016028
0.00024353;0.00055895;0.003679;-0.018514
0.00029167;0.00065313;0.004244;-0.021134
0.00034445;0.00075274;0.0048449;-0.023872
0.00040152;0.00085679;0.0054796;-0.026714
0.00046241;0.00096428;0.0061456;-0.02964
0.00052644;0.0010743;0.0068402;-0.032632
0.00059277;0.0011859;0.0075607;-0.035668
0.00066045;0.0012987;0.0083043;-0.038725
0.00072852;0.0014122;0.0090678;-0.041781
0.00079605;0.0015267;0.0098484;-0.044811
0.00086224;0.0016425;0.010643;-0.047792
0.00092644;0.0017604;0.011448;-0.050699
0.00098826;0.0018814;0.012261;-0.053509
0.0010476;0.0020064;0.013078;-0.056197
0.0011045;0.0021365;0.013898;-0.058741
0.0011595;0.0022723;0.014717;-0.06112
0.0012132;0.0024143;0.015535;-0.063313
0.0012662;0.0025625;0.016349;-0.065304
0.0013194;0.0027164;0.017159;-0.067077
0.0013738;0.0028749;0.017964;-0.068624
0.00143;0.0030366;0.018765;-0.069936
0.0014887;0.0032002;0.019562;-0.07101
0.0015506;0.003364;0.020359;-0.071844
0.0016157;0.0035266;0.021157;-0.072438
0.0016843;0.0036869;0.021962;-0.072796
0.0017562;0.0038442;0.022777;-0.072924
0.0018311;0.0039984;0.023606;-0.07283
0.0019088;0.0041497;0.024452;-0.072527
0.0019888;0.0042988;0.025319;-0.072029
0.0020706;0.0044469;0.026207;-0.071352
0.0021536;0.004595;0.027116;-0.070515
0.0022374;0.0047441;0.028044;-0.069536
0.0023213;0.0048951;0.028988;-0.068432
0.0024049;0.0050485;0.029943;-0.067223
0.0024882;0.005204;0.030902;-0.065924
0.0025711;0.0053612;0.03186;-0.064551
0.0026541;0.0055188;0.032809;-0.063121
0.0027383;0.0056754;0.033744;-0.061646
0.0028249;0.0058291;0.034661;-0.060139
0.002916;0.0059781;0.035559;-0.058612
0.0030141;0.0061203;0.036437;-0.057075
0.0031224;0.0062541;0.037297;-0.055535
0.0032443;0.0063778;0.038141;-0.054002
0.0033839;0.0064902;0.038973;-0.052482
0.0035454;0.0065904;0.039797;-0.050981
0.0037334;0.0066779;0.040617;-0.049504
0.0039526;0.0067524;0.041438;-0.048057
0.0042074;0.0068137;0.042262;-0.046642
0.0045025;0.0068622;0.043093;-0.045263
0.0048416;0.0068982;0.043933;-0.043923
0.005228;0.0069221;0.044785;-0.042622
0.0056639;0.0069347;0.045649;-0.041362
0.0061503;0.0069368;0.046525;-0.040142
0.0066861;0.0069292;0.047413;-0.038962
0.0072684;0.006913;0.048311;-0.037822
0.0078916;0.0068892;0.049216;-0.03672
0.0085476;0.006859;0.050125;-0.035655
0.0092263;0.0068235;0.051035;-0.034625
0.0099158;0.0067839;0.05194;-0.033631
0.010603;0.0067414;0.052836;-0.03267
0.011276;0.0066973;0.053716;-0.031743
0.011921;0.0066526;0.054574;-0.030849
0.012526;0.0066085;0.055405;-0.029988
0.013082;0.0065661;0.056202;-0.029162
0.01358;0.0065261;0.056958;-0.02837
0.014014;0.0064893;0.057668;-0.027612
0.014381;0.0064562;0.058327;-0.026888
0.014679;0.0064268;0.058931;-0.026198
0.014907;0.0064011;0.059474;-0.025539
0.015067;0.0063786;0.059953;-0.024911
0.015162;0.0063588;0.060366;-0.02431
0.015196;0.0063406;0.060711;-0.023733
0.015174;0.0063233;0.060987;-0.023178
0.015103;0.0063058;0.061196;-0.02264
0.014992;0.006287;0.061339;-0.022115
0.014847;0.0062659;0.061421;-0.021599
0.014678;0.0062414;0.061446;-0.021089
0.014492;0.0062127;0.06142;-0.020582
0.014298;0.0061789;0.061348;-0.020075
0.014102;0.0061396;0.061237;-0.019565
0.013911;0.0060942;0.061094;-0.019051
0.013729;0.0060426;0.060925;-0.018533
0.013561;0.0059849;0.060739;-0.018007
0.013409;0.0059215;0.060542;-0.017475
0.013275;0.0058531;0.060341;-0.016934
0.013161;0.0057808;0.060144;-0.016386
0.013066;0.0057059;0.059955;-0.015829
0.012991;0.0056298;0.05978;-0.015263
0.012935;0.0055538;0.059622;-0.014691
0.012895;0.0054791;0.059483;-0.01411
0.012872;0.0054066;0.059366;-0.013523
0.012861;0.0053369;0.059268;-0.012928
0.012862;0.0052701;0.059189;-0.012327
0.01287;0.0052054;0.059126;-0.01172
0.012886;0.005142;0.059075;-0.011107
0.012905;0.0050785;0.059032;-0.010488
0.012927;0.0050134;0.058991;-0.0098645
0.012951;0.0049453;0.058946;-0.0092356
0.012975;0.004873;0.058891;-0.008602
0.012999;0.0047957;0.058821;-0.0079636
0.013023;0.0047132;0.058728;-0.0073203
0.013047;0.0046259;0.058608;-0.006672
0.01307;0.0045348;0.058455;-0.0060188
0.013094;0.0044416;0.058263;-0.0053606
0.013116;0.004348;0.058029;-0.0046974
0.013138;0.0042562;0.057751;-0.004029
0.013157;0.0041681;0.057427;-0.003355
0.013173;0.0040856;0.057058;-0.0026748
0.013183;0.0040099;0.056645;-0.0019875
0.013186;0.0039417;0.056193;-0.001292
0.01318;0.0038813;0.055705;-0.00058686
0.013161;0.003828;0.055187;0.0001294
0.013129;0.0037808;0.054643;0.00085838
0.013079;0.0037385;0.05408;0.0016017
0.013011;0.0036993;0.053502;0.0023607
0.01292;0.0036616;0.052916;0.0031367
0.012806;0.0036237;0.052328;0.0039304
0.012666;0.0035839;0.051741;0.0047417
0.012498;0.003541;0.051161;0.0055697
0.012301;0.0034936;0.050591;0.0064125
0.012074;0.0034408;0.050032;0.0072668
0.011817;0.0033819;0.049486;0.0081286
0.011529;0.0033164;0.048951;0.0089932
0.011213;0.0032441;0.048425;0.0098552
0.010868;0.0031651;0.047904;0.010709
0.010498;0.0030797;0.047383;0.011549
0.010104;0.0029884;0.046856;0.012369
0.00969;0.0028922;0.046318;0.013163
0.0092572;0.002792;0.045764;0.013926
0.0088089;0.0026893;0.045188;0.014652
0.0083477;0.0025852;0.044589;0.015337
0.0078765;0.0024814;0.043964;0.015976
0.0073979;0.0023793;0.043314;0.016563
0.0069146;0.0022804;0.042642;0.017096
0.0064291;0.0021863;0.04195;0.017572
0.0059438;0.0020983;0.041241;0.017987
0.0054612;0.0020178;0.04052;0.018341
0.0049836;0.0019461;0.03979;0.018631
0.004513;0.0018846;0.039051;0.018857
0.0040515;0.0018345;0.038306;0.019019
0.003601;0.0017972;0.037554;0.019119
0.0031634;0.001774;0.036794;0.019156
0.0027405;0.0017661;0.036021;0.019133
0.0023339;0.0017745;0.035234;0.019051
0.0019455;0.0018003;0.034427;0.018914
0.0015768;0.001844;0.033596;0.018723
0.0012295;0.0019059;0.032736;0.018484
0.0009051;0.0019857;0.031844;0.018199
0.00060502;0.0020824;0.030916;0.017872
0.00033055;0.0021943;0.02995;0.017507
8.2762e-05;0.0023185;0.028944;0.017108
-0.00013752;0.0024511;0.027899;0.016678
-0.00032981;0.0025874;0.026815;0.01622
-0.00049408;0.0027216;0.025695;0.015738
-0.00063083;0.0028478;0.024541;0.015235
-0.00074118;0.00296;0.023359;0.014713
-0.00082687;0.0030524;0.022155;0.014175
-0.00089014;0.0031199;0.020937;0.013623
-0.00093353;0.0031583;0.019715;0.013062
-0.00095976;0.0031646;0.018497;0.012493
-0.00097156;0.0031372;0.017294;0.011919
