time_window,perc10,perc25,perc50,perc75,perc90
377,0.44891050766995,0.793128559830623,1.4438573256104,2.47132767923082,3.61482350850074
378,0.456947366666262,0.794770429504807,1.44052008285768,2.50025154550615,3.61850195746773
379,0.454897478398599,0.795452737361969,1.4549568000724,2.51524972702336,3.60153550736784
380,0.452493478806391,0.794878589505833,1.44737903706365,2.51890981728706,3.63914982800289
381,0.454187698507305,0.787292139012889,1.44027486417347,2.5327222411501,3.6399584838301
382,0.454842173836291,0.786655768039307,1.44604124867061,2.53034495621727,3.66535492511106
383,0.456128765798087,0.793092614819841,1.44920260488791,2.51940375026287,3.66682859214924
384,0.456631062574907,0.799312016088713,1.4579532394614,2.52038623996539,3.64973877137423
385,0.457850377280937,0.796956892352068,1.45826262022375,2.53627466478717,3.67358227731267
386,0.461410549229462,0.802603961936534,1.46304969535223,2.54317376001183,3.6951177452519
387,0.452726000319795,0.809549279718518,1.46040878281093,2.54992828481944,3.74005565668183
388,0.455192958230352,0.809419143394038,1.46562379966632,2.56466788757517,3.76326153993221
389,0.451049703299147,0.808808191602065,1.47407825390047,2.56843418330744,3.79777490939757
390,0.45527506165425,0.814067142942338,1.48341449916814,2.58034569017704,3.81228520840145
391,0.474318439150872,0.823581201053885,1.50865680623453,2.57035109891973,3.84874382511545
392,0.476284107895904,0.82541857356937,1.5241902759797,2.57729933109318,3.86977189536372
393,0.481126100299666,0.837226823522635,1.55495732062097,2.58043735420074,3.89383480894147
394,0.488090272789818,0.831935453765375,1.55368420834262,2.59603241254193,3.90303616499285
395,0.482697447544549,0.8443886973341,1.55603468042129,2.59618231636187,3.87441187613254
396,0.476555436943137,0.842924101308623,1.57109246711274,2.59274527225311,3.92737466096474
397,0.479534919938704,0.852762537461517,1.56578431304776,2.61402467418069,3.96355967207338
398,0.484795585843063,0.854307820114527,1.57728217621595,2.62007283595734,4.01179805585786
399,0.485903077675099,0.854686799636451,1.56830814400323,2.63569948913736,4.03303996994624
400,0.485491916802067,0.865661461172626,1.56221965210044,2.65903655190778,4.00704081926287
401,0.487970839409553,0.862068756961808,1.57550178371458,2.67252598308721,3.99270626693756
402,0.480353438066584,0.861396004589582,1.58479135974335,2.69390511722505,4.02871438148243
403,0.478203249472553,0.87067559637055,1.58874698843468,2.68165270918448,4.06379077012211
404,0.48042434106792,0.867132825998389,1.58463917233358,2.70273820129972,4.06181859622679
405,0.471926387684068,0.864718825368878,1.60058764459565,2.70097904635276,4.06836177711744
406,0.469699924970121,0.871875381543869,1.5977238027399,2.71167652268314,4.07900858834748
407,0.481343237124887,0.866299267762874,1.6081816298267,2.72365596939973,4.07033462368619
408,0.492160496507403,0.869542289633773,1.6214237791336,2.75018347995122,4.04812873933435
409,0.487181021252852,0.875169275564972,1.63083661087134,2.76493712923023,4.0389485645447
410,0.485145699495716,0.868479590628275,1.63237845143896,2.75497594172976,4.0454444129969
411,0.476151870150077,0.860769852234373,1.63345629949707,2.76597470604453,4.03496289831114
412,0.478461984689856,0.883806555481296,1.65533922834657,2.77039802918864,4.02475676590338
413,0.477678114447408,0.892468555969224,1.68326877989449,2.80106020478856,4.04667757906226
414,0.482008655548696,0.890850696526488,1.70588622248655,2.79673807393697,4.09730813165368
415,0.491396148797608,0.904757735931189,1.71323488611727,2.81250566733779,4.10125590597057
416,0.50140139709338,0.912199088884135,1.70868736487375,2.83953535586558,4.15052475999287
417,0.503124907369847,0.925581024889278,1.73172847729923,2.85901343308898,4.19451235453349
418,0.503919658982911,0.941572334407477,1.74771360135587,2.87608825224122,4.23908462114566
419,0.498652189141536,0.946526705689105,1.76132042680362,2.91050738298903,4.2460081263754
420,0.500652107789777,0.937494169673337,1.7554115331148,2.92198999427341,4.24326967128628
421,0.499989649547375,0.931394762541013,1.76402410793264,2.95415475774882,4.24812974558491
422,0.504264093818721,0.942070796950981,1.76369171431056,2.96355558278007,4.26222495901088
423,0.511435929424795,0.959248058071983,1.77122693991914,2.96087982811158,4.25976932404937
424,0.504164562449783,0.953190161764773,1.76211454187441,2.97627445311467,4.26622758549656
425,0.505243290364547,0.96097874634307,1.76717812947297,2.96924701168959,4.31198330205633
426,0.503549890000371,0.969289653413337,1.77971932662518,2.97935421522333,4.31828492634682
427,0.512475746787252,0.969018260656527,1.79956884726019,2.99382772501361,4.35855313633675
428,0.518846719268492,0.963142014653105,1.79594522323868,3.03045610338138,4.37178895193045
429,0.522498995150019,0.972209421153849,1.78721293973628,3.0462072232319,4.3732924460971
430,0.520537219433357,0.979856089307911,1.80356375568247,3.05290986943338,4.38303359983837
431,0.529874857832102,0.98137509817182,1.8052087297691,3.05445896157883,4.38469446344951
432,0.532303630509123,0.984960136709505,1.80511440838156,3.05518089198017,4.41053996960043
433,0.533204011165162,0.99948909464105,1.80529920841749,3.04568990179024,4.4040900939344
434,0.543926151246018,0.997323138407638,1.82128147621823,3.06239043974985,4.42092261789855
435,0.536780102175419,0.996149908641949,1.82592967573083,3.03417603968498,4.43176879596172
436,0.539727479933585,0.985297445696138,1.84200654759394,3.05280187349318,4.45694892134445
437,0.538765040324048,0.996250548934811,1.84516866074915,3.06449502433602,4.42912499961532
438,0.538469531641746,1.00193146625412,1.85288521856481,3.09025716878608,4.43125264500231
439,0.541421729828081,1.00748016345499,1.84875050837468,3.10079813159886,4.46726992762196
440,0.539919159032013,0.998420782465109,1.85376366629354,3.10949212145173,4.48707054988274
441,0.549454838665415,1.00125975691511,1.86520731436863,3.10272691405398,4.52251058677896
442,0.547683746421107,1.00295695179521,1.87830553305137,3.11216375577524,4.51301259176633
443,0.545459603047094,1.0162390075014,1.88503386300563,3.12160862305482,4.53719815555118
444,0.557724986757162,1.01675637224351,1.91968928328631,3.12892057719198,4.53186678059247
445,0.55543506461249,1.03111741170242,1.91022888324164,3.13812993000377,4.52536000610585
446,0.56339013633305,1.04675727673511,1.9065645216604,3.17236754580242,4.56820930078925
447,0.563420177903657,1.05908323404657,1.91693362798624,3.1925425769456,4.57950492300251
448,0.569070853304644,1.08044037695346,1.93111587913064,3.20656491593328,4.6072277052541
449,0.572303934189475,1.0776789204518,1.94461750548012,3.21008255086663,4.61675958357073
450,0.57706514282446,1.06896700594364,1.95113218234973,3.22172149294161,4.63866149613718
451,0.591921901757347,1.07471319513763,1.96808692773659,3.23429777107677,4.63662912804467
452,0.583782520795497,1.09184917694523,1.98038081237373,3.2538453391415,4.64742776662505
453,0.588354331723858,1.07607868969949,2.01274516237143,3.27181431267577,4.64681908626331
454,0.582035319228375,1.07128065396189,2.01614046320724,3.2875961194157,4.66290277435603
455,0.595179200231787,1.06373683009658,2.05020718297949,3.28741302305446,4.673608369753
456,0.606103155263638,1.07228141929349,2.06661295140455,3.31065594240197,4.69651069951107
457,0.597739086225359,1.07667212241698,2.06895008745857,3.32261010238745,4.74267036989153
458,0.601377322827115,1.08627482720512,2.07377929524682,3.32051130342483,4.76870302844036
459,0.608407342249507,1.08552808432212,2.07738355065947,3.35063680486651,4.79048742931053
460,0.598685151334674,1.09712027713664,2.08671926137837,3.38564374382781,4.76982788588588
461,0.598198809595897,1.09874177327141,2.07530136102121,3.40367960677879,4.81580445985323
462,0.585449287526684,1.09898709145428,2.07654015865112,3.389693964482,4.83887849573545
463,0.591130349639917,1.1055102300533,2.08922447059567,3.39865124581342,4.83988676905171
464,0.5954268621348,1.10992378839173,2.07226593988979,3.39246642201413,4.84340731132101
465,0.600050524077467,1.11415500785825,2.07822729987882,3.40884186158371,4.84325427763415
466,0.603905633531921,1.1199152113235,2.06716359505525,3.41243949064682,4.85545229415313
467,0.600855475028308,1.1119725334708,2.07626301015072,3.42705374537554,4.86671107281817
468,0.606950906842962,1.10637691663647,2.0890701985653,3.43268770698289,4.87480815414608
469,0.616161215114979,1.10605537554208,2.09642825802605,3.45261510764224,4.89208763198553
470,0.621144314384201,1.11625632031025,2.09638420490178,3.45753594358698,4.89828630392781
471,0.611852882956557,1.1156433916754,2.12493081817479,3.46745494959221,4.91739151747324
472,0.620749903402919,1.12614502837966,2.13991253523926,3.49616038445285,4.94182593788809
473,0.629109639175778,1.14627092720627,2.14936536686972,3.52067297990635,4.96538300370339
474,0.649267976172434,1.16489572048651,2.15812863286042,3.52549114367022,4.97250558614895
475,0.652031735180436,1.18378753721278,2.16905860246602,3.54836744680308,4.98109349452234
476,0.642311517840854,1.18891157106644,2.18141801585396,3.56350980372595,4.99982216819454
477,0.633278415027574,1.19137318354954,2.19420639406705,3.55341032573517,5.01355140618781
478,0.627690018828046,1.19069515632327,2.20599576268303,3.56464550561624,5.0127957621063
479,0.635205649712267,1.19624660367369,2.23137791073806,3.57340365933572,5.06120616099604
480,0.639098883872358,1.19330365970922,2.23247408983384,3.59004101579495,5.10515954480117
481,0.643237138633596,1.19716670816403,2.2360469035726,3.60316196015238,5.12972638565834
482,0.647142905663626,1.19368976405707,2.24270248157713,3.62657853637538,5.15534971965619
483,0.642611992716441,1.18399171124042,2.24543414407845,3.65782221436678,5.14532431746076
484,0.629889294289148,1.19740545510906,2.23437678925828,3.66320068606078,5.16124184282912
485,0.632262581652558,1.19437555001866,2.2390300609872,3.66446540753439,5.16624887693692
486,0.645707711488895,1.19408456984358,2.25509131759707,3.69822713656943,5.18186616407158
487,0.64422668884854,1.20814128032522,2.25724694123834,3.71480142779854,5.2095177218358
488,0.637007816398297,1.20514735330243,2.24654274144213,3.74041912243227,5.18524474556427
489,0.636749579856788,1.2177195751948,2.26979925832812,3.75888183784729,5.21516595630798
490,0.640976099424973,1.22711608206473,2.28227340012324,3.77618903795238,5.23855281250711
491,0.652324196384657,1.2285240175016,2.29798521707275,3.78069731395524,5.25776640498206
492,0.652707472829381,1.23510733229026,2.32305785779432,3.78807878547724,5.2673943563474
493,0.654311836080253,1.22584120585529,2.33400021821234,3.79427243635236,5.29919879854513
494,0.646782505150319,1.23231845003778,2.33588134367689,3.77042675463444,5.29281810319454
495,0.64663224469842,1.23755817643863,2.32870974657276,3.80358902239869,5.28529454926225
496,0.637214129626778,1.24001366881409,2.32569536908996,3.83146591823364,5.31379118563805
497,0.647801681936797,1.23367940872492,2.34309648191846,3.84019270467253,5.28576726589428
498,0.657009518349334,1.24873905839179,2.35196406088477,3.85486004542698,5.3180466499408
499,0.66544784910335,1.23508337678422,2.38276867382488,3.88018387690615,5.34765922418158
500,0.671125600068651,1.24305149792627,2.39093302017717,3.89608460602231,5.38673778998947
