1428.376222983,-0.184836,-0.515023,-0.57824,,-0.00560425,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,0.006958,0,0,0,0,0,0
1428.377287581,-0.184836,-0.515023,-0.57824,,0.0107684,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.378355421,-0.184836,-0.515023,-0.57824,,0.00481927,0.00287979,-0,-0,0.00299055,-0,-0.005226,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.379419606,-0.184836,-0.515023,-0.57824,,0.000214842,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0.0067,2.164,-0,-0,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.380481668,-0.184836,-0.515023,-0.57824,,0.00869712,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,0.003621,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.380481668,-0.184836,-0.515023,-0.57824,,0.00869712,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,0.003621,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.381544051,-0.184836,-0.515023,-0.57824,,0.00869712,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.382606278,-0.184836,-0.515023,-0.57824,,-0.0248684,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0.00335,2.164,-0,-0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.383668762,-0.184836,-0.515023,-0.57824,,-0.0248684,0.00287979,-0,-0,0.00299055,-0,-0.005226,0.0410763,0,0,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.384732677,-0.184836,-0.515023,-0.57824,,-0.0248684,0.00287979,-0,-0,0.00299055,-0,-0.005226,0.0410763,0,0,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.385795396,-0.184836,-0.515023,-0.57824,,-0.0412409,0.00287979,-0,0.005226,0.00299055,-0,-0.005226,0.0410763,0,-0.00335,2.16398,-0.0221239,0.003621,0.00314159,-0,-0.006958,0,0,0,0,0,0
1428.386858086,-0.184836,-0.515023,-0.57824,,-0.0576101,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16398,-0,-0,0.00314159,-0,0.010437,0,0,0,0,0,0
1428.387920987,-0.184836,-0.515023,-0.57824,,-0.0576101,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16398,-0,0.003621,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.388983466,-0.184836,-0.515023,-0.57824,,-0.052368,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16398,-0,0.003621,0.00314159,-0,-0.003479,0,0,0,0,0,0
1428.390047333,-0.184836,-0.515023,-0.57824,,-0.0423831,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0.0134,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.391111865,-0.184836,-0.515023,-0.57824,,-0.0423831,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16398,-0,-0.003621,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.392173758,-0.184836,-0.515023,-0.57824,,-0.0423831,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16398,-0,0.003621,0.00314159,-0,-0.003479,0,0,0,0,0,0
1428.393238602,-0.184836,-0.515023,-0.57824,,-0.0423831,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.394303862,-0.184836,-0.515023,-0.57824,,-0.0319612,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.395369941,-0.184836,-0.515023,-0.57824,,-0.0155894,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
