time,tau_e2,tau_e3,tau_e4,tau_sp2,tau_sp3,tau_sp4
54.45300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.45400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.45500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.45600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.45700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.45800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.45900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.46900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.47900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.48900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.49900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.50900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.51900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.52900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.53900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.54900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.55900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.56900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.57900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.58900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.59900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.60900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.61900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.62900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.63900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.64900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.65900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.66900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.67900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.68900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.69900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70100384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70200384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70300384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70400384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70500384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70600384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70700384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70800384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.70900384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
54.71000384,-1.65373880614479e-05,0.00195764781749951,-5.48682852507179e-06,0.919776,3.7587,1.180446
