%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1554455025211008019,166801,1554455025210891799,base_link,-13.513201,-0.766361,-11.487235,0.030928,0.882762,0.057619
1554455025212968863,166802,1554455025212914633,base_link,-13.513989,-0.767521,-11.448283,0.032207,0.883535,0.057658
1554455025215006765,166803,1554455025214942492,base_link,-13.54754,-0.824288,-10.927633,0.03244,0.885225,0.052759
1554455025217004161,166804,1554455025216950398,base_link,-13.472792,-0.767029,-11.070579,0.030656,0.884941,0.053539
1554455025219018005,166805,1554455025218957600,base_link,-13.511975,-0.769288,-11.508482,0.031555,0.884667,0.057644
1554455025220738602,166806,1554455025220670417,base_link,-13.486565,-0.846811,-11.426697,0.030394,0.881382,0.058041
1554455025222731531,166807,1554455025222677596,base_link,-13.526593,-0.808523,-11.564533,0.031588,0.884157,0.056563
1554455025225031330,166808,1554455025224974924,base_link,-13.476514,-0.714293,-12.068892,0.030348,0.883918,0.062528
1554455025227041754,166809,1554455025226983580,base_link,-13.52163,-0.79036,-11.903586,0.031068,0.884938,0.061329
1554455025228775783,166810,1554455025228705052,base_link,-13.512338,-0.734406,-11.572945,0.032758,0.884125,0.058481
1554455025230799748,166811,1554455025230707826,base_link,-13.498696,-0.740881,-11.550739,0.03176,0.882684,0.058246
1554455025232790389,166812,1554455025232722131,base_link,-13.540815,-0.718924,-11.529791,0.032519,0.884516,0.057646
1554455025234788290,166813,1554455025234721191,base_link,-13.589527,-0.834003,-10.860369,0.030407,0.885495,0.051269
1554455025236788322,166814,1554455025236731584,base_link,-13.501323,-0.799721,-11.071559,0.030402,0.885121,0.053958
1554455025238797990,166815,1554455025238739752,base_link,-13.484088,-0.804453,-11.406856,0.031341,0.885217,0.05747
1554455025240815393,166816,1554455025240750227,base_link,-13.512098,-0.736563,-11.466631,0.03114,0.884303,0.057222
1554455025242812523,166817,1554455025242748790,base_link,-13.441029,-0.778485,-11.446709,0.030917,0.88417,0.057443
1554455025244799332,166818,1554455025244723558,base_link,-13.502603,-0.762728,-12.233145,0.029341,0.884457,0.063738
1554455025246813741,166819,1554455025246753166,base_link,-13.466285,-0.786285,-11.945961,0.031787,0.882649,0.061939
1554455025248833289,166820,1554455025248772722,base_link,-13.511378,-0.799981,-11.568403,0.030053,0.883495,0.058014
1554455025250840393,166821,1554455025250782041,base_link,-13.56835,-0.786832,-11.504425,0.03106,0.885609,0.056586
1554455025252858310,166822,1554455025252791787,base_link,-13.525311,-0.79585,-11.510699,0.03136,0.885897,0.058289
1554455025254852944,166823,1554455025254794749,base_link,-13.532286,-0.768574,-10.88109,0.031237,0.885332,0.051064
1554455025256863472,166824,1554455025256804025,base_link,-13.502377,-0.817371,-11.026372,0.031567,0.885869,0.052305
1554455025258874430,166825,1554455025258812431,base_link,-13.484751,-0.787794,-11.366012,0.031456,0.884849,0.057268
1554455025260871623,166826,1554455025260814323,base_link,-13.483211,-0.768792,-11.52571,0.030942,0.884079,0.056991
1554455025262906505,166827,1554455025262837491,base_link,-13.483183,-0.734214,-11.569213,0.03118,0.883342,0.057818
1554455025264897403,166828,1554455025264834728,base_link,-13.534434,-0.779108,-12.110532,0.031771,0.884661,0.062752
1554455025266914845,166829,1554455025266844970,base_link,-13.491982,-0.755496,-12.009156,0.030691,0.884002,0.062763
1554455025268908079,166830,1554455025268848370,base_link,-13.511144,-0.751762,-11.546948,0.03039,0.883903,0.057394
1554455025270910519,166831,1554455025270848624,base_link,-13.497403,-0.759645,-11.548828,0.030991,0.883807,0.057826
1554455025272920766,166832,1554455025272857797,base_link,-13.497314,-0.777814,-11.50708,0.030867,0.884558,0.057423
1554455025274926288,166833,1554455025274862473,base_link,-13.47715,-0.800007,-10.816845,0.03107,0.883775,0.050222
1554455025276934187,166834,1554455025276875679,base_link,-13.502673,-0.850112,-10.986464,0.030696,0.885471,0.052724
1554455025278947512,166835,1554455025278886328,base_link,-13.456438,-0.785148,-11.448675,0.031819,0.883702,0.057872
1554455025280943354,166836,1554455025280883646,base_link,-13.527377,-0.757369,-11.562712,0.031941,0.883041,0.055919
1554455025282933520,166837,1554455025282861255,base_link,-13.470058,-0.759088,-11.529422,0.031985,0.883428,0.057844
1554455025284948944,166838,1554455025284876058,base_link,-13.462213,-0.737954,-12.131613,0.030839,0.883809,0.063151
1554455025286971675,166839,1554455025286915370,base_link,-13.564443,-0.779448,-11.984906,0.031421,0.884284,0.061509
1554455025288987459,166840,1554455025288918467,base_link,-13.525697,-0.794135,-11.528013,0.031048,0.884936,0.057633
1554455025290985705,166841,1554455025290928214,base_link,-13.512516,-0.786238,-11.469052,0.031759,0.884854,0.057873
1554455025292976180,166842,1554455025292926485,base_link,-13.484344,-0.718138,-11.488453,0.031613,0.883169,0.057635
1554455025294994308,166843,1554455025294939382,base_link,-13.517034,-0.809204,-10.943255,0.030325,0.885206,0.05188
1554455025297010181,166844,1554455025296952705,base_link,-13.460113,-0.824728,-10.986401,0.030591,0.884618,0.052715
1554455025299013787,166845,1554455025298954469,base_link,-13.45473,-0.753878,-11.528862,0.03236,0.885045,0.057447
1554455025300741232,166846,1554455025300667834,base_link,-13.496523,-0.746258,-11.50603,0.030767,0.885143,0.057005
1554455025302747930,166847,1554455025302683930,base_link,-13.46858,-0.776395,-11.546545,0.030259,0.883593,0.057393
1554455025304746336,166848,1554455025304685251,base_link,-13.491711,-0.77185,-12.07096,0.031542,0.884565,0.062975
1554455025306755234,166849,1554455025306692495,base_link,-13.506978,-0.828924,-12.026706,0.031132,0.884243,0.062132
1554455025308788300,166850,1554455025308726730,base_link,-13.466119,-0.744454,-11.691568,0.030804,0.884942,0.058219
1554455025310770121,166851,1554455025310706811,base_link,-13.55395,-0.761356,-11.547489,0.03157,0.88534,0.057213
1554455025312774614,166852,1554455025312717180,base_link,-13.48413,-0.767264,-11.569428,0.032557,0.883901,0.057633
1554455025314780215,166853,1554455025314721817,base_link,-13.505338,-0.850781,-10.800996,0.031014,0.884906,0.051508
1554455025316766502,166854,1554455025316691723,base_link,-13.475243,-0.782208,-10.99139,0.031834,0.884187,0.053783
1554455025318774199,166855,1554455025318700240,base_link,-13.414597,-0.758703,-11.482848,0.032684,0.882646,0.055959
1554455025320806100,166856,1554455025320744231,base_link,-13.499394,-0.76021,-11.470039,0.032916,0.884207,0.057882
1554455025322837097,166857,1554455025322756539,base_link,-13.51164,-0.750577,-11.587906,0.03136,0.883715,0.057394
1554455025324823966,166858,1554455025324762452,base_link,-13.490595,-0.806062,-12.071333,0.030342,0.885113,0.063389
1554455025326859256,166859,1554455025326775066,base_link,-13.619774,-0.766233,-11.964283,0.030821,0.886205,0.061312
1554455025328838138,166860,1554455025328778301,base_link,-13.553285,-0.794303,-11.57286,0.03102,0.885521,0.058893
1554455025330852832,166861,1554455025330784798,base_link,-13.469064,-0.75969,-11.528381,0.030696,0.88342,0.057826
1554455025332849350,166862,1554455025332791286,base_link,-13.427538,-0.800088,-11.529505,0.03174,0.883109,0.058053
1554455025334820280,166863,1554455025334762236,base_link,-13.517034,-0.809204,-10.943255,0.030325,0.885206,0.05188
1554455025336856374,166864,1554455025336802107,base_link,-13.543562,-0.76044,-11.033723,0.030636,0.886209,0.054405
1554455025338870490,166865,1554455025338816715,base_link,-13.497124,-0.745961,-11.486111,0.03109,0.884957,0.057013
1554455025340882911,166866,1554455025340820348,base_link,-13.484047,-0.737184,-11.447147,0.031806,0.884492,0.057243
1554455025342901139,166867,1554455025342832146,base_link,-13.467873,-0.776688,-11.586903,0.030257,0.88397,0.057386
1554455025344898915,166868,1554455025344840198,base_link,-13.389987,-0.716064,-12.196871,0.03299,0.885628,0.063825
1554455025346904287,166869,1554455025346840783,base_link,-13.535497,-0.713894,-12.010115,0.032225,0.884328,0.062573
1554455025348910439,166870,1554455025348852292,base_link,-13.467268,-0.711974,-11.592123,0.03103,0.884593,0.058459
1554455025350917157,166871,1554455025350859416,base_link,-13.554635,-0.79415,-11.444023,0.029735,0.884365,0.056996
1554455025352923730,166872,1554455025352864384,base_link,-13.468972,-0.77609,-11.567505,0.031225,0.883787,0.057403
1554455025354910992,166873,1554455025354853694,base_link,-13.530992,-0.803624,-10.863705,0.030032,0.886267,0.052123
1554455025356933826,166874,1554455025356879695,base_link,-13.502578,-0.750957,-10.967148,0.030741,0.884769,0.05272
1554455025358958615,166875,1554455025358899348,base_link,-13.485624,-0.798,-11.486037,0.031055,0.881975,0.057403
1554455025360940857,166876,1554455025360890319,base_link,-13.457127,-0.817584,-11.429728,0.031914,0.883498,0.0583
1554455025362955270,166877,1554455025362890294,base_link,-13.49774,-0.710282,-11.566091,0.032298,0.884022,0.056571
1554455025364961715,166878,1554455025364907501,base_link,-13.445847,-0.731138,-12.279444,0.032187,0.885627,0.06463
1554455025366966607,166879,1554455025366911888,base_link,-13.506569,-0.730641,-12.028271,0.031815,0.884304,0.06214
1554455025368971287,166880,1554455025368918656,base_link,-13.511345,-0.735892,-11.531467,0.031143,0.884309,0.058473
1554455025370979284,166881,1554455025370926746,base_link,-13.495505,-0.828723,-11.566496,0.029873,0.885659,0.057405
1554455025372955253,166882,1554455025372895836,base_link,-13.54216,-0.785076,-11.38514,0.030775,0.883714,0.057234
1554455025374983003,166883,1554455025374907694,base_link,-13.531347,-0.801062,-10.939655,0.030368,0.8853,0.050823
1554455025377004082,166884,1554455025376948284,base_link,-13.515254,-0.744161,-11.010549,0.030455,0.885825,0.05356
1554455025379028759,166885,1554455025378968672,base_link,-13.539733,-0.738579,-11.446564,0.03078,0.88545,0.057235
1554455025381025479,166886,1554455025380961640,base_link,-13.512612,-0.702648,-11.486177,0.032017,0.883941,0.056801
1554455025382765139,166887,1554455025382672490,base_link,-13.46839,-0.744543,-11.525576,0.030482,0.883992,0.056984
1554455025384743454,166888,1554455025384681493,base_link,-13.562505,-0.746641,-12.068168,0.030685,0.884489,0.062321
1554455025387035910,166889,1554455025386975766,base_link,-13.508042,-0.712808,-11.967066,0.031936,0.883177,0.061935
1554455025389063677,166890,1554455025389004287,base_link,-13.484624,-0.767321,-11.48543,0.031272,0.883133,0.056996
1554455025390805066,166891,1554455025390712992,base_link,-13.49679,-0.744422,-11.509625,0.030134,0.884009,0.058251
1554455025392782859,166892,1554455025392709174,base_link,-13.513833,-0.748855,-11.505027,0.031691,0.882387,0.056773
1554455025394793950,166893,1554455025394715678,base_link,-13.517413,-0.792495,-10.94553,0.031083,0.885224,0.052313
1554455025396800170,166894,1554455025396732121,base_link,-13.558476,-0.752002,-11.010205,0.031003,0.886117,0.053356
1554455025398809986,166895,1554455025398740960,base_link,-13.483697,-0.752971,-11.467109,0.031053,0.884098,0.057433
1554455025400811471,166896,1554455025400739640,base_link,-13.469298,-0.711208,-11.525646,0.031998,0.884017,0.056582
1554455025402809879,166897,1554455025402751028,base_link,-13.511079,-0.685942,-11.609085,0.032454,0.884518,0.057199
1554455025404812657,166898,1554455025404749185,base_link,-13.532159,-0.778492,-12.232441,0.030489,0.884648,0.063332
1554455025406833323,166899,1554455025406765617,base_link,-13.478158,-0.795656,-12.024763,0.030425,0.883486,0.061692
1554455025408857195,166900,1554455025408772261,base_link,-13.51124,-0.735888,-11.551907,0.031465,0.884499,0.058473
1554455025410871629,166901,1554455025410784128,base_link,-13.44163,-0.777303,-11.467226,0.031566,0.883791,0.057441
1554455025412866684,166902,1554455025412786286,base_link,-13.527828,-0.692862,-11.492138,0.033033,0.883493,0.058288
1554455025414857793,166903,1554455025414793383,base_link,-13.489544,-0.794046,-10.862929,0.031101,0.885409,0.051708
1554455025416862251,166904,1554455025416802509,base_link,-13.515472,-0.809707,-11.028452,0.030322,0.885971,0.053133
1554455025418864392,166905,1554455025418805140,base_link,-13.485044,-0.817881,-11.447414,0.031565,0.883876,0.057657
1554455025420866037,166906,1554455025420817353,base_link,-13.513327,-0.785065,-11.448691,0.031766,0.884095,0.05787
1554455025422885229,166907,1554455025422822198,base_link,-13.499142,-0.826377,-11.384701,0.029886,0.883392,0.057433
1554455025424848983,166908,1554455025424795204,base_link,-13.546152,-0.7861,-12.230604,0.029458,0.884163,0.063099
1554455025426856277,166909,1554455025426808482,base_link,-13.521598,-0.754013,-12.027962,0.031958,0.883819,0.062136
1554455025428916136,166910,1554455025428841752,base_link,-13.570131,-0.798047,-11.512701,0.030652,0.882767,0.059296
1554455025430915097,166911,1554455025430851238,base_link,-13.527429,-0.776915,-11.485971,0.032452,0.88457,0.056815
1554455025432919892,166912,1554455025432859560,base_link,-13.470265,-0.809999,-11.447766,0.030991,0.883781,0.05786
1554455025434925589,166913,1554455025434863786,base_link,-13.548449,-0.804536,-10.939095,0.031609,0.883117,0.050602
1554455025436923676,166914,1554455025436872483,base_link,-13.514591,-0.760821,-11.051393,0.03034,0.886194,0.053762
1554455025438938664,166915,1554455025438878909,base_link,-13.46999,-0.746298,-11.38539,0.031115,0.884388,0.05704
1554455025440943810,166916,1554455025440884408,base_link,-13.483848,-0.768983,-11.531675,0.032548,0.88467,0.058289
1554455025442919352,166917,1554455025442858180,base_link,-13.484299,-0.752674,-11.44719,0.031376,0.883911,0.057442
1554455025444916353,166918,1554455025444861637,base_link,-13.560913,-0.827596,-12.211226,0.029799,0.884623,0.063326
1554455025446975675,166919,1554455025446909849,base_link,-13.507207,-0.797087,-11.923979,0.030068,0.88388,0.06172
1554455025448967915,166920,1554455025448915110,base_link,-13.499756,-0.8061,-11.489644,0.030985,0.882077,0.058459
1554455025450999848,166921,1554455025450936157,base_link,-13.469383,-0.760228,-11.511145,0.031335,0.883812,0.05848
1554455025452698475,166922,1554455025452639366,base_link,-13.51295,-0.750871,-11.487192,0.031359,0.883343,0.05742
1554455025454992618,166923,1554455025454930984,base_link,-13.546627,-0.75951,-10.899728,0.031285,0.88505,0.050631
1554455025456998652,166924,1554455025456943359,base_link,-13.501747,-0.720733,-10.953785,0.031597,0.88633,0.054236
1554455025459002086,166925,1554455025458948080,base_link,-13.455913,-0.734584,-11.50713,0.031847,0.883149,0.057212
1554455025460748478,166926,1554455025460674061,base_link,-13.512359,-0.703446,-11.470661,0.032012,0.884335,0.05808
1554455025462783215,166927,1554455025462692355,base_link,-13.44043,-0.727879,-11.507404,0.030945,0.883622,0.057417
1554455025464739976,166928,1554455025464676167,base_link,-13.52131,-0.673908,-11.9469,0.031875,0.88425,0.06174
1554455025466738746,166929,1554455025466685058,base_link,-13.562549,-0.746721,-12.084127,0.031006,0.884669,0.061053
1554455025468749366,166930,1554455025468693839,base_link,-13.511609,-0.766902,-11.590632,0.031247,0.883712,0.058238
1554455025470756361,166931,1554455025470700696,base_link,-13.53851,-0.771018,-11.548249,0.030554,0.885805,0.057629
1554455025472766385,166932,1554455025472710688,base_link,-13.526531,-0.711099,-11.446144,0.030659,0.883653,0.057212
1554455025474748015,166933,1554455025474679299,base_link,-13.530008,-0.76619,-11.083872,0.030607,0.884936,0.051624
1554455025476770507,166934,1554455025476702409,base_link,-13.545472,-0.742382,-11.009437,0.032046,0.885456,0.052941
1554455025478797951,166935,1554455025478735786,base_link,-13.526399,-0.763446,-11.447653,0.032228,0.885917,0.057262
1554455025480815493,166936,1554455025480733554,base_link,-13.539614,-0.721287,-11.488755,0.03122,0.885272,0.057649
1554455025482807339,166937,1554455025482745519,base_link,-13.439828,-0.728176,-11.527323,0.030622,0.883809,0.057409
1554455025484823057,166938,1554455025484756804,base_link,-13.504804,-0.763301,-12.113477,0.030623,0.884476,0.063793
1554455025486820255,166939,1554455025486764194,base_link,-13.548809,-0.807275,-11.964357,0.030603,0.88569,0.061522
1554455025488831417,166940,1554455025488771514,base_link,-13.498459,-0.74268,-11.528945,0.032072,0.883633,0.057634
1554455025490835099,166941,1554455025490777630,base_link,-13.511804,-0.78512,-11.505764,0.03048,0.884076,0.057199
1554455025492871275,166942,1554455025492784064,base_link,-13.469471,-0.776674,-11.52759,0.031543,0.883983,0.057422
1554455025494825477,166943,1554455025494759742,base_link,-13.419137,-0.818424,-10.842599,0.03132,0.884716,0.051716
1554455025496837604,166944,1554455025496762622,base_link,-13.444755,-0.784055,-11.06978,0.03153,0.885307,0.053135
1554455025498862406,166945,1554455025498809162,base_link,-13.440943,-0.745752,-11.445737,0.031145,0.884186,0.057022
1554455025500870772,166946,1554455025500813133,base_link,-13.527489,-0.759668,-11.505482,0.032571,0.884197,0.056594
1554455025502886633,166947,1554455025502824088,base_link,-13.526073,-0.777784,-11.445769,0.029876,0.884183,0.057421
1554455025504893566,166948,1554455025504829273,base_link,-13.532946,-0.779652,-12.193489,0.031768,0.885421,0.063371
1554455025506893332,166949,1554455025506833795,base_link,-13.591504,-0.779954,-12.047431,0.03107,0.88505,0.062126
1554455025508898709,166950,1554455025508842256,base_link,-13.495785,-0.762876,-11.549114,0.030651,0.885517,0.057842
1554455025510900590,166951,1554455025510847509,base_link,-13.511564,-0.802322,-11.508933,0.030683,0.884646,0.058055
1554455025512908912,166952,1554455025512855627,base_link,-13.485602,-0.750673,-11.383267,0.030422,0.882193,0.056792
1554455025514906784,166953,1554455025514840531,base_link,-13.574055,-0.842817,-10.919765,0.030038,0.885954,0.051041
1554455025516912759,166954,1554455025516852211,base_link,-13.516122,-0.776643,-10.968922,0.030229,0.885426,0.053354
1554455025518940483,166955,1554455025518877943,base_link,-13.512907,-0.734505,-11.486706,0.031472,0.883352,0.05721
1554455025520941340,166956,1554455025520882356,base_link,-13.511669,-0.802326,-11.488493,0.030361,0.884455,0.058054
1554455025522948208,166957,1554455025522889601,base_link,-13.483648,-0.785738,-11.506719,0.031468,0.884456,0.05722
1554455025524962125,166958,1554455025524900063,base_link,-13.462092,-0.771564,-12.133027,0.030928,0.884364,0.063583
1554455025526955012,166959,1554455025526902906,base_link,-13.523487,-0.786214,-11.884658,0.030769,0.88247,0.061936
1554455025528962481,166960,1554455025528910837,base_link,-13.582377,-0.742257,-11.650122,0.032315,0.884785,0.057606
1554455025530977912,166961,1554455025530921111,base_link,-13.49828,-0.742635,-11.551624,0.032393,0.883829,0.058269
1554455025532950940,166962,1554455025532892147,base_link,-13.539699,-0.753135,-11.530163,0.031319,0.885064,0.058059
1554455025534992815,166963,1554455025534931295,base_link,-13.547152,-0.810074,-10.841272,0.031257,0.885602,0.051291
1554455025536994615,166964,1554455025536941768,base_link,-13.50234,-0.832286,-11.025452,0.030175,0.884711,0.052483
1554455025539004203,166965,1554455025538950818,base_link,-13.499814,-0.760226,-11.38828,0.03163,0.883444,0.05788
1554455025541016872,166966,1554455025540953932,base_link,-13.454966,-0.803866,-11.469444,0.031371,0.885021,0.058086
1554455025543014803,166967,1554455025542961168,base_link,-13.482931,-0.718724,-11.569169,0.03161,0.883923,0.057619
1554455025544759732,166968,1554455025544682613,base_link,-13.506319,-0.76095,-12.093194,0.030957,0.883148,0.063788
1554455025546761105,166969,1554455025546685417,base_link,-13.505276,-0.749404,-12.02636,0.031045,0.885428,0.06172
1554455025548738322,166970,1554455025548679861,base_link,-13.566563,-0.734539,-11.717993,0.032061,0.885274,0.059705
1554455025550752808,166971,1554455025550701542,base_link,-13.496974,-0.744994,-11.531028,0.031416,0.884776,0.058272
1554455025552781726,166972,1554455025552716042,base_link,-13.497449,-0.760608,-11.524351,0.030986,0.884178,0.056568
1554455025554805942,166973,1554455025554711244,base_link,-13.503942,-0.834925,-10.844828,0.030482,0.885299,0.05255
1554455025556784679,166974,1554455025556724690,base_link,-13.544208,-0.760223,-11.029763,0.031281,0.886203,0.053145
1554455025558784751,166975,1554455025558722522,base_link,-13.557044,-0.776676,-11.379821,0.031462,0.883807,0.055552
1554455025560803974,166976,1554455025560736435,base_link,-13.470012,-0.793624,-11.48816,0.031747,0.88417,0.057651
1554455025562807479,166977,1554455025562746032,base_link,-13.483474,-0.736559,-11.489303,0.031488,0.884302,0.057858
1554455025564814232,166978,1554455025564757932,base_link,-13.517462,-0.772062,-12.234199,0.031192,0.885702,0.063567
1554455025566782914,166979,1554455025566722646,base_link,-13.534188,-0.714484,-12.070392,0.0319,0.884892,0.062556
1554455025568870004,166980,1554455025568754643,base_link,-13.511214,-0.685908,-11.570446,0.031811,0.884142,0.057832
1554455025570845355,166981,1554455025570771198,base_link,-13.482657,-0.735437,-11.546454,0.03053,0.883715,0.057185
1554455025572866360,166982,1554455025572780409,base_link,-13.555324,-0.826587,-11.425076,0.029831,0.884162,0.057424
1554455025574851132,166983,1554455025574789819,base_link,-13.603429,-0.858895,-10.85722,0.029578,0.885569,0.050623
1554455025576848312,166984,1554455025576791579,base_link,-13.516177,-0.755858,-11.15018,0.031653,0.884286,0.053094
1554455025578861660,166985,1554455025578800527,base_link,-13.485868,-0.833996,-11.405301,0.031452,0.883485,0.05724
1554455025580878417,166986,1554455025580805379,base_link,-13.456615,-0.783425,-11.506868,0.03215,0.883122,0.057217
1554455025582891207,166987,1554455025582816883,base_link,-13.498126,-0.777525,-11.446282,0.030547,0.88399,0.05743
1554455025584893174,166988,1554455025584823899,base_link,-13.533288,-0.777857,-12.194844,0.031135,0.884281,0.063983
1554455025586874051,166989,1554455025586807225,base_link,-13.521453,-0.739412,-11.967043,0.031741,0.884401,0.061946
1554455025588893031,166990,1554455025588835386,base_link,-13.539374,-0.685817,-11.613574,0.032427,0.884725,0.058468
1554455025590903365,166991,1554455025590845277,base_link,-13.498971,-0.77684,-11.451804,0.031836,0.884009,0.058717
1554455025592915023,166992,1554455025592852551,base_link,-13.540177,-0.735019,-11.508353,0.030478,0.883736,0.057826
1554455025594919644,166993,1554455025594860669,base_link,-13.54767,-0.806556,-10.900821,0.030955,0.883883,0.051248
1554455025596926851,166994,1554455025596867455,base_link,-13.558593,-0.767526,-11.048887,0.031215,0.885912,0.052922
1554455025598926111,166995,1554455025598871994,base_link,-13.470534,-0.712345,-11.386737,0.03167,0.883842,0.057252
1554455025600984357,166996,1554455025600894080,base_link,-13.482312,-0.752635,-11.570063,0.031054,0.884475,0.058041
1554455025602939063,166997,1554455025602885132,base_link,-13.439516,-0.729933,-11.507768,0.030934,0.884764,0.05743
1554455025604996335,166998,1554455025604862789,base_link,-13.532953,-0.810933,-12.193054,0.030263,0.884254,0.06376
1554455025606934579,166999,1554455025606870168,base_link,-13.535716,-0.780324,-11.987581,0.031764,0.884666,0.062155
1554455025608957874,167000,1554455025608904519,base_link,-13.539732,-0.702195,-11.552741,0.031349,0.884145,0.058676
1554455025610969009,167001,1554455025610914206,base_link,-13.511187,-0.768129,-11.547434,0.030276,0.883894,0.057605
1554455025612975710,167002,1554455025612919286,base_link,-13.512123,-0.785659,-11.488528,0.03112,0.884468,0.057853
1554455025614987608,167003,1554455025614927028,base_link,-13.547297,-0.774131,-10.858449,0.029895,0.883515,0.050818
1554455025616993516,167004,1554455025616928078,base_link,-13.48856,-0.773784,-11.027186,0.030915,0.884081,0.052698
1554455025618999850,167005,1554455025618941942,base_link,-13.456745,-0.752995,-11.428227,0.032686,0.884105,0.057471
1554455025621006410,167006,1554455025620948240,base_link,-13.483517,-0.752926,-11.489789,0.031374,0.884294,0.058068
1554455025623014678,167007,1554455025622945746,base_link,-13.510947,-0.704916,-11.510941,0.031683,0.88528,0.058074
1554455025624742686,167008,1554455025624667077,base_link,-13.481023,-0.815954,-11.758073,0.031254,0.884441,0.060104
1554455025626751623,167009,1554455025626679653,base_link,-13.52066,-0.787386,-12.046091,0.030763,0.883979,0.061904
1554455025628752719,167010,1554455025628682957,base_link,-13.482986,-0.767782,-11.572867,0.031269,0.883903,0.058884
1554455025630753428,167011,1554455025630688366,base_link,-13.469661,-0.728997,-11.46846,0.032198,0.884592,0.057456
1554455025632766617,167012,1554455025632697610,base_link,-13.499102,-0.809652,-11.468735,0.03193,0.884172,0.057869
1554455025634794873,167013,1554455025634707382,base_link,-13.54625,-0.792148,-10.966498,0.032022,0.885615,0.052322
1554455025636779992,167014,1554455025636673497,base_link,-13.55952,-0.799047,-11.011298,0.030673,0.884951,0.053973
1554455025638779409,167015,1554455025638722787,base_link,-13.568884,-0.738245,-11.406214,0.030755,0.88527,0.057242
1554455025640790746,167016,1554455025640730182,base_link,-13.511479,-0.770473,-11.467525,0.030584,0.884854,0.057645
1554455025642793985,167017,1554455025642734403,base_link,-13.511168,-0.720444,-11.529184,0.031574,0.884884,0.05764
1554455025644817155,167018,1554455025644746719,base_link,-13.477359,-0.713608,-12.074414,0.031637,0.883937,0.063815
1554455025646806666,167019,1554455025646746144,base_link,-13.493539,-0.804126,-11.964055,0.030996,0.883587,0.061508
1554455025648846992,167020,1554455025648759623,base_link,-13.482733,-0.751408,-11.61326,0.032025,0.884293,0.058675
1554455025650822409,167021,1554455025650762682,base_link,-13.525039,-0.761661,-11.528761,0.030631,0.884955,0.057838
1554455025652825531,167022,1554455025652773043,base_link,-13.497226,-0.744196,-11.546545,0.031421,0.884383,0.056993
1554455025654848368,167023,1554455025654780318,base_link,-13.588277,-0.833633,-10.924684,0.029765,0.885497,0.05251
1554455025656820390,167024,1554455025656751879,base_link,-13.53033,-0.848911,-11.025425,0.02939,0.884895,0.052684
1554455025658830886,167025,1554455025658760288,base_link,-13.442322,-0.795221,-11.382879,0.031444,0.884159,0.056412
1554455025660863248,167026,1554455025660803416,base_link,-13.511152,-0.702271,-11.591372,0.032019,0.884324,0.058043
1554455025662880613,167027,1554455025662811151,base_link,-13.497094,-0.710499,-11.570051,0.031654,0.884029,0.057831
1554455025664875573,167028,1554455025664814568,base_link,-13.533934,-0.714397,-12.095312,0.032222,0.885093,0.063826
1554455025666886590,167029,1554455025666825497,base_link,-13.47851,-0.780754,-11.964364,0.030852,0.884073,0.061512
1554455025668896212,167030,1554455025668831085,base_link,-13.581131,-0.74454,-11.593127,0.030695,0.885362,0.058877
1554455025670880994,167031,1554455025670839974,base_link,-13.512848,-0.752636,-11.426759,0.031027,0.883917,0.05744
1554455025672902904,167032,1554455025672845543,base_link,-13.48373,-0.702031,-11.489686,0.031083,0.883179,0.05805
1554455025674872332,167033,1554455025674817324,base_link,-13.519631,-0.759455,-10.844887,0.032598,0.884877,0.051937
1554455025676915380,167034,1554455025676851319,base_link,-13.57315,-0.840294,-11.069954,0.030695,0.885587,0.05354
1554455025678926662,167035,1554455025678865033,base_link,-13.540015,-0.789531,-11.362668,0.029786,0.885797,0.056616
1554455025680925681,167036,1554455025680873003,base_link,-13.526588,-0.744754,-11.424879,0.030427,0.884013,0.057009
1554455025682953883,167037,1554455025682880284,base_link,-13.483596,-0.702949,-11.487889,0.031399,0.883746,0.057427
1554455025684948385,167038,1554455025684888637,base_link,-13.504716,-0.729683,-12.152942,0.031177,0.884301,0.063363
1554455025686952682,167039,1554455025686892074,base_link,-13.521733,-0.736808,-12.045233,0.032077,0.883439,0.061281
1554455025688956968,167040,1554455025688898749,base_link,-13.552449,-0.745496,-11.611761,0.03136,0.885923,0.058255
1554455025690986249,167041,1554455025690927035,base_link,-13.541392,-0.801732,-11.446423,0.030981,0.884274,0.057436
1554455025692969885,167042,1554455025692915319,base_link,-13.49798,-0.825281,-11.521371,0.030214,0.883561,0.056129
1554455025694983874,167043,1554455025694901887,base_link,-13.504596,-0.815086,-10.881211,0.029972,0.883392,0.051662
1554455025696992713,167044,1554455025696930468,base_link,-13.503089,-0.847475,-11.026016,0.030389,0.884133,0.052691
1554455025699032527,167045,1554455025698938360,base_link,-13.484417,-0.769082,-11.445436,0.031262,0.883897,0.057017
1554455025701004929,167046,1554455025700945318,base_link,-13.511817,-0.686496,-11.510091,0.031808,0.884147,0.057851
1554455025703050806,167047,1554455025702968061,base_link,-13.553882,-0.713066,-11.469197,0.030943,0.885187,0.05786
1554455025705015122,167048,1554455025704951411,base_link,-13.506653,-0.842019,-12.149778,0.031036,0.883088,0.062927
