%time,field.header.seq,field.header.stamp,field.header.frame_id,field.quaternion.x,field.quaternion.y,field.quaternion.z,field.quaternion.w
1555680896113192442,45582,1555680896112973928,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896115070334,45583,1555680896114857912,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896116971825,45584,1555680896116806983,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896118758104,45585,1555680896118623971,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896120900028,45586,1555680896120682001,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896122794422,45587,1555680896122653961,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896124763047,45588,1555680896124587059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896126649488,45589,1555680896126502990,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896128726638,45590,1555680896128596067,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896130659932,45591,1555680896130548000,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896132783668,45592,1555680896132683038,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896134774998,45593,1555680896134684085,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896136697741,45594,1555680896136590003,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896138706045,45595,1555680896138582944,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896140658690,45596,1555680896140537023,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896142691229,45597,1555680896142590999,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896144764542,45598,1555680896144654989,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896146685149,45599,1555680896146555900,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896148722161,45600,1555680896148580074,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896150884697,45601,1555680896150705099,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896154377187,45602,1555680896153394937,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896154975910,45603,1555680896154730081,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896157319390,45604,1555680896157102108,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896158735886,45605,1555680896158648967,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896161230537,45606,1555680896160810947,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896162761609,45607,1555680896162612915,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896165204704,45608,1555680896164788007,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896168247806,45609,1555680896167851924,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896169192323,45610,1555680896169063091,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896170833824,45611,1555680896170717954,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896173207545,45612,1555680896172796964,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896174811398,45613,1555680896174709081,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896177294759,45614,1555680896177156925,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896179244641,45615,1555680896178792953,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896181220112,45616,1555680896181085109,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896182643555,45617,1555680896182539939,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896184853830,45618,1555680896184731960,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896186783323,45619,1555680896186640024,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896188775917,45620,1555680896188635110,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896190674099,45621,1555680896190583944,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896192674438,45622,1555680896192543983,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896194674919,45623,1555680896194550037,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896196731697,45624,1555680896196573019,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896198774448,45625,1555680896198646068,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896200705123,45626,1555680896200584888,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896202821519,45627,1555680896202712059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896204747362,45628,1555680896204644918,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896206716982,45629,1555680896206614017,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896208695816,45630,1555680896208611965,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896210688424,45631,1555680896210560083,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896212658146,45632,1555680896212536096,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896214826416,45633,1555680896214732885,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896217039106,45634,1555680896216847896,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896220143653,45635,1555680896219398021,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896221382782,45636,1555680896221098899,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896222793538,45637,1555680896222691059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896224806791,45638,1555680896224644899,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896227060050,45639,1555680896226900100,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896228714756,45640,1555680896228585958,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896230969535,45641,1555680896230783939,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896232848120,45642,1555680896232692956,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896234802356,45643,1555680896234641075,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896236823398,45644,1555680896236617088,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896239267839,45645,1555680896239092111,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896241349554,45646,1555680896241039037,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896242756326,45647,1555680896242650032,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896245210571,45648,1555680896244996070,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896246732345,45649,1555680896246613025,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896248796382,45650,1555680896248719930,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896250831400,45651,1555680896250629901,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896252851175,45652,1555680896252712965,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896254822136,45653,1555680896254723072,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896257034412,45654,1555680896256663084,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896258732499,45655,1555680896258599042,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896260705605,45656,1555680896260557889,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896262679524,45657,1555680896262499094,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896264623330,45658,1555680896264537096,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896266762053,45659,1555680896266642093,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896268641198,45660,1555680896268531084,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896270592620,45661,1555680896270505905,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896272715874,45662,1555680896272573947,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896274588568,45663,1555680896274506092,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896276652954,45664,1555680896276521921,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896278866633,45665,1555680896278686046,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896280912158,45666,1555680896280693054,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896282710186,45667,1555680896282581090,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896286268319,45668,1555680896286134004,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896288035219,45669,1555680896287879943,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896290201967,45670,1555680896289717912,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896291097435,45671,1555680896290997028,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896292982248,45672,1555680896292805910,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896294844810,45673,1555680896294648885,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896296717707,45674,1555680896296634912,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896298806035,45675,1555680896298690080,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896301487753,45676,1555680896301182985,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896303010202,45677,1555680896302831888,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896305346975,45678,1555680896305223941,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896307066481,45679,1555680896306783914,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896309072877,45680,1555680896308943986,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896310709989,45681,1555680896310594081,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896312710738,45682,1555680896312613010,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896314873516,45683,1555680896314738035,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896316800694,45684,1555680896316677093,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896319063926,45685,1555680896318847894,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896320771169,45686,1555680896320620059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896322734632,45687,1555680896322571039,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896324729502,45688,1555680896324625015,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896326663827,45689,1555680896326548099,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896328750400,45690,1555680896328633069,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896330678085,45691,1555680896330594062,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896332653327,45692,1555680896332493066,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896334858270,45693,1555680896334726095,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896336704289,45694,1555680896336520910,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896338658687,45695,1555680896338553905,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896340729962,45696,1555680896340581893,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896343079394,45697,1555680896342777967,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896345473529,45698,1555680896344969987,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896346689772,45699,1555680896346585035,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896348935648,45700,1555680896348664045,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896351374547,45701,1555680896351206064,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896352708763,45702,1555680896352613925,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896355542203,45703,1555680896355423927,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896356726849,45704,1555680896356585979,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896358951125,45705,1555680896358663082,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896360808671,45706,1555680896360641956,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896362652042,45707,1555680896362557888,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896364851889,45708,1555680896364727973,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896367275815,45709,1555680896366847991,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896369201648,45710,1555680896369043111,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896371266408,45711,1555680896370944976,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896373345510,45712,1555680896372786998,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896374896128,45713,1555680896374779939,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896376860342,45714,1555680896376682043,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896378701571,45715,1555680896378555059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896380758975,45716,1555680896380599021,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896382869108,45717,1555680896382710933,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896385005957,45718,1555680896384900093,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896386809445,45719,1555680896386684894,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896388718104,45720,1555680896388613939,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896390648414,45721,1555680896390544891,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896392597197,45722,1555680896392491102,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896394640110,45723,1555680896394522905,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896396803154,45724,1555680896396697044,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896398768599,45725,1555680896398654937,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896400713176,45726,1555680896400612115,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896402604328,45727,1555680896402513027,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896404763114,45728,1555680896404558897,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896406653422,45729,1555680896406526088,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896408917335,45730,1555680896408701896,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896411307947,45731,1555680896411021947,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896412721134,45732,1555680896412627935,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896415008819,45733,1555680896414733886,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896416918175,45734,1555680896416738033,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896418797377,45735,1555680896418698072,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896421558035,45736,1555680896421433925,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896422754461,45737,1555680896422646045,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896425319379,45738,1555680896424942016,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896426752318,45739,1555680896426660060,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896428742300,45740,1555680896428582906,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896430661583,45741,1555680896430571079,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896433557439,45742,1555680896433259010,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896434868081,45743,1555680896434719085,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896437205166,45744,1555680896436943054,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896439616966,45745,1555680896439389944,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896440836345,45746,1555680896440625905,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896442702935,45747,1555680896442600011,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896444743834,45748,1555680896444647073,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896446901279,45749,1555680896446731090,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896448836824,45750,1555680896448641061,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896450637531,45751,1555680896450551986,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896452901871,45752,1555680896452725887,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896454697859,45753,1555680896454569101,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896456689095,45754,1555680896456528902,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896458611368,45755,1555680896458528995,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896460788757,45756,1555680896460686922,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896462706131,45757,1555680896462590932,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896464683732,45758,1555680896464577913,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896466667899,45759,1555680896466557979,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896468791461,45760,1555680896468626976,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896470667647,45761,1555680896470513105,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896472644982,45762,1555680896472547054,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896474912133,45763,1555680896474699020,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896476869202,45764,1555680896476749897,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896478699464,45765,1555680896478544950,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896481357327,45766,1555680896480940103,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896483075899,45767,1555680896482726097,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896484843988,45768,1555680896484704971,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896487330406,45769,1555680896487194061,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896488701474,45770,1555680896488576889,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896491218149,45771,1555680896491056919,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896492757225,45772,1555680896492651939,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896494801132,45773,1555680896494622945,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896496740231,45774,1555680896496515035,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896499288143,45775,1555680896499181985,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896501457299,45776,1555680896500940084,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896502824118,45777,1555680896502729892,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896505366480,45778,1555680896505064010,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896506727015,45779,1555680896506609916,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896508740797,45780,1555680896508611917,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896510776005,45781,1555680896510652065,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896512680425,45782,1555680896512547016,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896514740497,45783,1555680896514614105,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896516813306,45784,1555680896516617059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896519094483,45785,1555680896518779039,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896520739947,45786,1555680896520646095,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896522663386,45787,1555680896522557973,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896524724344,45788,1555680896524588108,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896526717454,45789,1555680896526560068,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896528682039,45790,1555680896528589963,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896530616779,45791,1555680896530519008,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896532723295,45792,1555680896532594919,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896534665841,45793,1555680896534559011,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896536824425,45794,1555680896536679029,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896538839275,45795,1555680896538659095,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896540873626,45796,1555680896540677070,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896543011606,45797,1555680896542882919,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896544726254,45798,1555680896544539928,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896546851023,45799,1555680896546690940,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896548703520,45800,1555680896548607110,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896551634408,45801,1555680896551090955,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896552951249,45802,1555680896552769899,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896554943045,45803,1555680896554730892,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896557108161,45804,1555680896556761026,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896558707615,45805,1555680896558614969,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896560712523,45806,1555680896560616016,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896562986258,45807,1555680896562699079,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896564950493,45808,1555680896564783096,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896567327056,45809,1555680896566845893,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896569650516,45810,1555680896569111108,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896571307300,45811,1555680896571105957,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896573427502,45812,1555680896573251962,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896575458449,45813,1555680896575283050,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896577422492,45814,1555680896577264070,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896579423178,45815,1555680896579261064,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896581418333,45816,1555680896581296920,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896583430096,45817,1555680896583302974,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896585451408,45818,1555680896585273027,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896587437517,45819,1555680896587285995,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896589424460,45820,1555680896589255094,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896591353865,45821,1555680896591248035,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896593399842,45822,1555680896593221902,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896595426452,45823,1555680896595252037,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896597400319,45824,1555680896597197055,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896599415073,45825,1555680896599189043,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896601517151,45826,1555680896601336956,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896603424968,45827,1555680896603262901,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896605222322,45828,1555680896605055093,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896606824224,45829,1555680896606673002,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896608673008,45830,1555680896608576059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896610794371,45831,1555680896610671997,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896612632330,45832,1555680896612499952,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896614996366,45833,1555680896614748001,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896618555359,45834,1555680896618103027,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896619693927,45835,1555680896619518041,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896621242847,45836,1555680896620886087,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896622834815,45837,1555680896622716903,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896624770897,45838,1555680896624660968,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896627041165,45839,1555680896626811027,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896628775013,45840,1555680896628631114,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896631150149,45841,1555680896631014108,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896633192912,45842,1555680896632894039,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680896634817462,45843,1555680896634700059,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
