idx_id_wdw_csv,idx_interp_spl_csv,K_med_err_csv,B_med_err_csv,M_med_err_csv
200,245,0.1627797,0.0320978540873772,0.059733654121978
205,245,0.162376,0.0312335641729489,0.0564541338136163
210,245,0.168759,0.0328454232317918,0.0569410637026117
215,245,0.1739322,0.0357822583514533,0.0593054615807043
220,245,0.1719014,0.0378557958754927,0.0605818528238485
225,245,0.173026,0.0396782340724862,0.0609358618890993
230,245,0.1734175,0.0408762380744673,0.0608265848903309
235,245,0.173431,0.0480398486520454,0.0609016480764416
240,245,0.1733834,0.0445536679410963,0.062060400030914
245,245,0.17342,0.0490409960691921,0.0623361581205312
250,245,0.1734274,0.0504161151034488,0.0623676941968003
255,245,0.1734274,0.050416115103483,0.0623676941967823
260,245,0.1734274,0.050416115103483,0.0623676941967999
265,245,0.1734274,0.0504161151034686,0.0623676941967814
270,245,0.1734274,0.0504161151034851,0.0623676941967867
275,245,0.1734274,0.0504161151034891,0.0623676941967899
280,245,0.1734274,0.050416115103439,0.0623676941967816
285,245,0.1734274,0.0504161151034455,0.0623676941967768
290,245,0.1734274,0.0504161151034446,0.0623676941968093
295,245,0.1734274,0.0504161151034466,0.0623676941968054
300,245,0.1734274,0.0504161151034808,0.0623676941968054
100,250,0.1147149,0.0720808981374848,0.0370338717649813
105,250,0.09864131,0.0848221654178144,0.0394786202984406
110,250,0.119826,0.0695903090635254,0.0272509202922696
115,250,0.1198036,0.0630840837756277,0.0292213503326412
120,250,0.1218191,0.045713066852665,0.0288343969449273
125,250,0.1294937,0.0453641711966208,0.0320935301723224
130,250,0.1352366,0.0304686079559544,0.0319938521432237
135,250,0.1460286,0.0307638911713157,0.0328139570393351
140,250,0.1587819,0.0128812145362812,0.0354231025258439
145,250,0.1638386,0.00479767514252716,0.0407972821035848
150,250,0.1630784,0.0132986117568087,0.0407320173463175
155,250,0.1633977,0.000995783793093026,0.0452902920463135
160,250,0.1719339,0.0049719223848738,0.0474524583042592
165,250,0.1770522,0.00357658183102731,0.0476608925071028
170,250,0.1782347,0.00758194982110168,0.0489973925846896
175,250,0.1759031,0.0207335636673805,0.04996392772831
180,250,0.1781696,0.0170267870877341,0.0523896574601494
185,250,0.181332,0.0262348376935435,0.0526671604118275
190,250,0.1831466,0.034036901317692,0.056963019827845
195,250,0.1820197,0.0351235481485347,0.0561814374188283
200,250,0.1808857,0.0287970291614036,0.0569659434104445
205,250,0.1854525,0.0288247253352552,0.0581552725686961
210,250,0.1840917,0.0291516611631302,0.056879782181542
215,250,0.1856308,0.0325446414387129,0.0576387720230731
220,250,0.1917137,0.0345611163768598,0.0594066677899076
225,250,0.1939398,0.0407475906809087,0.0627342187754315
230,250,0.1943393,0.0425927741649568,0.0632703675425087
235,250,0.194253,0.0406013031230056,0.0633732005003227
240,250,0.1926401,0.0389875179758531,0.0634243097141407
245,250,0.1945721,0.0455563877999487,0.0635904899295322
250,250,0.1949625,0.0478688286686334,0.0636701731949494
255,250,0.194996,0.047877063268956,0.0636751865720053
260,250,0.194996,0.0478770632689602,0.0636751865720832
265,250,0.194996,0.0478770632689442,0.0636751865720893
270,250,0.194996,0.0478770632689605,0.0636751865720897
275,250,0.194996,0.0478770632689566,0.0636751865720897
280,250,0.194996,0.0478770632689565,0.0636751865720834
285,250,0.194996,0.0478770632689707,0.0636751865720794
290,250,0.194996,0.047877063268955,0.0636751865720114
295,250,0.194996,0.0478770632689528,0.0636751865720956
300,250,0.194996,0.0478770632689526,0.0636751865720917
100,255,0.124742,0.0783626330159014,0.0384105523665333
105,255,0.09593419,0.0823096155248832,0.042837525175084
110,255,0.1138545,0.0857188872580161,0.0325251750850904
115,255,0.1266798,0.064877346117416,0.0315409570322889
120,255,0.1290873,0.0550118177125545,0.027991829759418
125,255,0.1350121,0.0433762878254507,0.0335332111005197
130,255,0.1542854,0.0402054839659665,0.0303330764556279
135,255,0.1615092,0.0291829090191548,0.0324882050670896
140,255,0.169341,0.0236112697557303,0.0402524779326892
145,255,0.1759765,0.00745994250596012,0.0420881190437476
150,255,0.1780998,0.0139823244816116,0.0407804670572703
155,255,0.1834279,0.00990730808501287,0.0446436528728618
160,255,0.1845643,0.00824032022289985,0.0491180463193373
165,255,0.1948206,0.00105370156988623,0.0510678696284074
170,255,0.1984546,0.000879435542457063,0.0493924833553274
175,255,0.1999029,0.0121826773298862,0.0504018872919863
180,255,0.2017914,0.015790675897209,0.0520772610700985
185,255,0.2052829,0.0211035130018618,0.0543560506006485
190,255,0.199503,0.0276058353025417,0.0561790652260282
195,255,0.2016713,0.0276661761281423,0.0579726035611215
200,255,0.2014132,0.0282176780922706,0.0577843812881853
205,255,0.20213,0.0247021581609109,0.0607477333549674
210,255,0.2039759,0.02624863430663,0.0591831122919412
215,255,0.2044567,0.029995817291612,0.0588840299285757
220,255,0.2071647,0.0350934942114988,0.0613210358829164
225,255,0.2047387,0.0373160641140785,0.0640501402366676
230,255,0.2082881,0.0376846768907398,0.0629986355842443
235,255,0.2084639,0.0356138835591208,0.0637996426588901
240,255,0.2055697,0.0361075308868236,0.0638978223997398
245,255,0.2052921,0.0301843422174451,0.0638831397963977
250,255,0.2061238,0.0370119844955685,0.0638989815644164
255,255,0.2062249,0.0425493644807256,0.0640588293572697
260,255,0.2062299,0.0428815266605422,0.0640653804938233
265,255,0.2062299,0.042881526660547,0.0640653804936483
270,255,0.2062299,0.0428815266605421,0.0640653804936625
275,255,0.2062299,0.0428815266605261,0.0640653804938351
280,255,0.2062299,0.0428815266605408,0.0640653804938531
285,255,0.2062299,0.0428815266605408,0.0640653804937994
290,255,0.2062299,0.0428815266605408,0.0640653804936629
295,255,0.2062299,0.0428815266605473,0.0640653804938483
300,255,0.2062299,0.0428815266605422,0.0640653804936627
100,260,0.1294938,0.085159482550366,0.0406056887822627
105,260,0.1049155,0.0859147245325333,0.0393751501176152
110,260,0.123125,0.0962257137993593,0.0356133146553285
115,260,0.1394926,0.0771323949745728,0.0314395888033325
120,260,0.1274157,0.0653541472205855,0.0278873769154853
125,260,0.1392079,0.0535485933413075,0.0329640744544857
130,260,0.1560754,0.0377285696263815,0.033304672623299
135,260,0.1671882,0.0360200172899351,0.0340433820895876
140,260,0.1818976,0.0178186377489968,0.0395980628951218
145,260,0.1824673,0.0214492280013937,0.0444872263735206
